hometeam,awayteam,season,type,first_odd,last_odd,diff
Southampton,West Brom,20,draw,4.026777833440683,3.9578390038239046,-0.017120097623531727
Southampton,West Brom,20,away,4.850670996292997,4.427067339328801,-0.08732887827022784
Arsenal,Sheffield United,20,home,1.605898639186719,1.5387520197527278,-0.04181248915435687
Arsenal,Sheffield United,20,draw,4.2926905932106525,4.575222672064777,0.06581701446197386
Arsenal,Sheffield United,20,away,6.928011437004242,7.601434977578475,0.09720300647561131
Wolves,Fulham,20,home,1.5574268239405855,1.8582677165354329,0.19316534682102282
Wolves,Fulham,20,draw,4.331915669238715,3.7165354330708658,-0.1420572982382169
Wolves,Fulham,20,away,7.869646799116998,5.186813186813186,-0.3409090243547951
Man United,Tottenham,20,home,1.9851805129272226,2.161861861861862,0.08900014269942447
Man United,Tottenham,20,draw,3.8675019319203923,3.7730607966457024,-0.02441915658663818
Man United,Tottenham,20,away,4.206936941902767,3.6710861805201427,-0.1273731384098814
Aston Villa,Liverpool,20,home,10.41750208855472,6.924129651860745,-0.3353368597383819
Aston Villa,Liverpool,20,draw,5.59746380877567,5.223825624924526,-0.0667513353575161
Aston Villa,Liverpool,20,away,1.3786346047540077,1.5056909154194225,0.0921609759593156
Everton,Liverpool,20,home,4.122332569391393,4.301293947829672,0.043412649374065415
Everton,Liverpool,20,draw,4.285593265208874,4.321679227203273,0.008420295571992309
Everton,Liverpool,20,away,1.908109382366808,1.8652530626844315,-0.022460095882563036
Chelsea,Southampton,20,home,1.5984425221649374,1.6581724803106073,0.03736759834490089
Chelsea,Southampton,20,draw,4.641631170132799,4.636741565312994,-0.0010534238160212483
Chelsea,Southampton,20,away,6.291305824418407,5.517005968440847,-0.12307458540201222
Man City,Arsenal,20,home,1.5474829852905092,1.5913425444675444,0.028342514647294426
Man City,Arsenal,20,draw,4.990888833354159,4.938295250896057,-0.010537919038913213
Man City,Arsenal,20,away,6.517875355263337,5.913634229763262,-0.09270522870802311
Newcastle,Man United,20,home,4.963922345047572,4.874395937423212,-0.018035416632510293
Newcastle,Man United,20,draw,4.260615072340626,4.302139810597845,0.009746183955174015
Newcastle,Man United,20,away,1.7735574703044714,1.778081536921675,0.002550842976871248
Sheffield United,Fulham,20,home,2.192248774509804,2.4491488432998687,0.11718563685707095
Sheffield United,Fulham,20,draw,3.466812015503876,3.224712643678161,-0.06983342931287484
Sheffield United,Fulham,20,away,3.9154582763337893,3.55126582278481,-0.0930140044526252
Crystal Palace,Brighton,20,home,2.7820295804151414,3.3300404858299593,0.19698241502271951
Crystal Palace,Brighton,20,draw,3.403655237577499,3.30967326573314,-0.027612071518515302
Crystal Palace,Brighton,20,away,2.8839354258515937,2.5153516819571866,-0.12780582414932828
Tottenham,West Ham,20,home,1.6808453188087231,1.6898011002962334,0.00532814137463733
Tottenham,West Ham,20,draw,4.3148529220638565,4.270588235294118,-0.010258678005776956
Tottenham,West Ham,20,away,5.770218990788482,5.745323741007194,-0.0043144376012470564
Leicester,Aston Villa,20,home,1.966875666185968,2.525760839029872,0.28414870469553155
Leicester,Aston Villa,20,draw,3.964324529255656,3.6867960634226353,-0.07000649512544566
Leicester,Aston Villa,20,away,4.178336907441693,3.0044332561040816,-0.28094997539496347
West Brom,Burnley,20,home,2.5864960840589584,2.781379310344828,0.07534642232283661
West Brom,Burnley,20,draw,3.431689686330193,3.3111658456486044,-0.03512084474353372
West Brom,Burnley,20,away,3.10583191196056,2.9545787545787547,-0.04869972415420465
Leeds,Wolves,20,home,2.601011641752857,2.660861234368697,0.02301012100641997
Leeds,Wolves,20,draw,3.3762151114517476,3.415281660971316,0.011571107950752113
Leeds,Wolves,20,away,3.131414015757361,3.0176817064104764,-0.03631979315880318
Aston Villa,Leeds,20,home,2.1753218167466146,1.9658692823541188,-0.09628576920437015
Aston Villa,Leeds,20,draw,3.9114941587509553,4.19657069600983,0.07288174945144421
Aston Villa,Leeds,20,away,3.5131957979381947,3.9521102671160526,0.1249331077520488
West Ham,Man City,20,home,7.705713526441669,7.165571015661761,-0.0700963653692086
West Ham,Man City,20,draw,5.4381200652650925,5.273942512244595,-0.030190130238048396
West Ham,Man City,20,away,1.4570057533351757,1.4906855054102657,0.0231157303243279
Fulham,Crystal Palace,20,home,2.8512951223231595,2.7107701215981472,-0.04928462144266432
Fulham,Crystal Palace,20,draw,3.268806193806194,3.1999316473000685,-0.021070244738470634
Fulham,Crystal Palace,20,away,2.9123943035157986,3.1387864565873285,0.07773403237268828
Man United,Chelsea,20,home,2.496148701628154,2.741614353492034,0.09833775195515027
Man United,Chelsea,20,draw,3.718752147323576,3.526388722335479,-0.05172794995938168
Man United,Chelsea,20,away,3.02594352809617,2.8435331026924815,-0.06028216445878476
Liverpool,Sheffield United,20,home,1.2841383049716382,1.253795289630749,-0.023629086698382817
Liverpool,Sheffield United,20,draw,6.841888888888889,7.6563728752041635,0.11904373186153072
Liverpool,Sheffield United,20,away,13.313945945945946,13.925349323357908,0.045922026414575656
Southampton,Everton,20,home,2.8940712831839246,3.14317683808103,0.08607443650214819
Southampton,Everton,20,draw,3.6481602795064965,3.633022579080671,-0.004149406623075613
Southampton,Everton,20,away,2.6291210952868047,2.4594338246023644,-0.06454144352218572
Wolves,Newcastle,20,home,1.8252495781062563,1.8996665759390312,0.04077086154430698
Wolves,Newcastle,20,draw,3.6606960812298657,3.5950679286588114,-0.01792777961206915
Wolves,Newcastle,20,away,5.5879149095096565,5.116843841642228,-0.0843017611212632
Arsenal,Leicester,20,home,1.9894339477035075,2.0398403965902907,0.0253370809043294
Arsenal,Leicester,20,draw,3.9074523177971456,3.6411151079136688,-0.06816134612069336
Arsenal,Leicester,20,away,4.14210350137243,4.253067226890756,0.0267892208588123
Brighton,West Brom,20,home,1.814997914059241,1.7058625873198339,-0.06012972571154418
Brighton,West Brom,20,draw,4.160219937843654,4.392340793697776,0.055795332776188644
Brighton,West Brom,20,away,4.792410222515974,5.372956412755884,0.12113866786953142
Burnley,Tottenham,20,home,5.748192771084337,5.7396233855861185,-0.0014907964710797472
Burnley,Tottenham,20,draw,4.237122557726466,4.528039200435561,0.06865901062469937
Burnley,Tottenham,20,away,1.6948490230905862,1.6530936763494906,-0.024636617286980522
Wolves,Crystal Palace,20,home,2.1142475681861526,2.163638498341601,0.023360996554354196
Wolves,Crystal Palace,20,draw,3.278615794143744,3.2046343796191636,-0.022564831980839473
Wolves,Crystal Palace,20,away,4.50426655830963,4.429335416416296,-0.016635592259764964
Sheffield United,Man City,20,home,10.026627482411614,10.877723076923077,0.08488353596505172
Sheffield United,Man City,20,draw,6.046670247046187,6.395650915406324,0.05771451957887308
Sheffield United,Man City,20,away,1.360756586898719,1.3302953904045156,-0.022385485242167436
Burnley,Chelsea,20,home,6.490917586589568,5.732478155791039,-0.11684625797213744
Burnley,Chelsea,20,draw,4.50872281726712,4.399343700955914,-0.024259445688769254
Burnley,Chelsea,20,away,1.6021885182088174,1.6715455087548108,0.04328890748982017
Liverpool,West Ham,20,home,1.437504096480304,1.4745150146159978,0.025746652288723304
Liverpool,West Ham,20,draw,5.462515566625156,5.427034428794991,-0.00649538429637575
Liverpool,West Ham,20,away,8.245112781954887,7.270178197064989,-0.11824393561039259
Aston Villa,Southampton,20,home,2.5804633987678414,2.7409659628760754,0.06219912446147191
Aston Villa,Southampton,20,draw,3.7941991475954038,3.627449378378747,-0.0439486075269232
Aston Villa,Southampton,20,away,2.866048280844915,2.7817238210601065,-0.02942185599188496
Newcastle,Everton,20,home,3.900784904037417,3.4072373277943915,-0.12652519643730953
Newcastle,Everton,20,draw,3.63528645507152,3.499049112076277,-0.037476370756197364
Newcastle,Everton,20,away,2.1341990705335605,2.376905081964351,0.11372229272413326
Man United,Arsenal,20,home,2.091925897555924,2.0622407784410477,-0.014190330140067875
Man United,Arsenal,20,draw,3.8573072647616558,3.7263261590642696,-0.033956617066511985
Man United,Arsenal,20,away,3.806284681894438,4.053017767530179,0.06482255171542728
Tottenham,Brighton,20,home,1.6851578786800223,1.648295517784173,-0.02187472245907518
Tottenham,Brighton,20,draw,4.35077125041024,4.463707116483848,0.025957665796141116
Tottenham,Brighton,20,away,5.658045241143833,5.907245427089862,0.04404351243675286
Fulham,West Brom,20,home,2.5156079684269876,2.524417418891869,0.0035019170615799844
Fulham,West Brom,20,draw,3.4627801994541527,3.3794620285165338,-0.02406106253892537
Fulham,West Brom,20,away,3.187794713026911,3.2471336960746213,0.01861443047296052
Leeds,Leicester,20,home,2.63790445328227,2.4671059199361087,-0.06474780886534448
Leeds,Leicester,20,draw,3.7175101368649752,3.7822161003979184,0.017405726185190984
Leeds,Leicester,20,away,2.8416036388639125,3.027811810830679,0.06552925588215164
Brighton,Burnley,20,home,1.9667042021253682,2.029062356265195,0.031706930850321946
Brighton,Burnley,20,draw,3.576752201792768,3.4871322906668167,-0.02505622589147538
Brighton,Burnley,20,away,4.718052049658267,4.537350495165888,-0.03830003412223215
Southampton,Newcastle,20,home,2.1219540564117474,2.2468191341622985,0.05884438325761843
Southampton,Newcastle,20,draw,3.693016194331984,3.5438465434287165,-0.04039236305874094
Southampton,Newcastle,20,away,3.8766468338291538,3.666400314383023,-0.05423411738501338
Everton,Man United,20,home,3.0377498315742195,3.3981648469487227,0.11864539062050716
Everton,Man United,20,draw,3.720733854109363,3.7553293203517417,0.009298022271646778
Everton,Man United,20,away,2.487285096993656,2.2756479305392348,-0.08508761891036298
Crystal Palace,Leeds,20,home,3.045703338806787,2.947319085114361,-0.03230263842143266
Crystal Palace,Leeds,20,draw,3.544831979614588,3.640805928670681,0.027074329505041295
Crystal Palace,Leeds,20,away,2.5669472955829775,2.590377327401549,0.009127585852225506
Chelsea,Sheffield United,20,home,1.4449297113878738,1.4291499599037691,-0.010920774456875226
Chelsea,Sheffield United,20,draw,5.185350595477051,5.305333664103201,0.023138853664167902
Chelsea,Sheffield United,20,away,8.690073725226362,8.945039317383303,0.029339865255320285
West Ham,Fulham,20,home,1.8910914017090057,1.9409630283416688,0.026371875303115022
West Ham,Fulham,20,draw,4.068402042595591,4.045375574859478,-0.00565983093485567
West Ham,Fulham,20,away,4.436398207252478,4.208825093035618,-0.0512968186320224
West Brom,Tottenham,20,home,6.75137895812053,7.047388535031847,0.043844313694653136
West Brom,Tottenham,20,draw,4.565902182923459,4.824593023255814,0.0566571139653107
West Brom,Tottenham,20,away,1.5801099689218263,1.5364945933935714,-0.027602746888569674
Leicester,Wolves,20,home,2.5164932435613734,2.5164932435613734,0
Leicester,Wolves,20,draw,3.229669466433017,3.229669466433017,0
Leicester,Wolves,20,away,3.413057638028583,3.413057638028583,0
Man City,Liverpool,20,home,2.037988228999465,1.9834989151535916,-0.02673681480124379
Man City,Liverpool,20,draw,4.2797752808988765,4.241636141636142,-0.008911481738995586
Man City,Liverpool,20,away,3.627619047619048,3.8449363586054237,0.05990632095975168
Arsenal,Aston Villa,20,home,1.7362059492975432,1.6977989502006967,-0.022121223068257367
Arsenal,Aston Villa,20,draw,4.19753320683112,4.684288669830838,0.11596226617280014
Arsenal,Aston Villa,20,away,5.382238442822384,5.0627137370442465,-0.059366508781164784
Newcastle,Chelsea,20,home,6.8962495718689345,7.504353613221674,0.08817894929924042
Newcastle,Chelsea,20,draw,4.716870997969702,5.057504345063448,0.0722159557130917
Newcastle,Chelsea,20,away,1.5552372921722226,1.4947280048163225,-0.03890678783260526
Aston Villa,Brighton,20,home,2.289972899728997,2.4529914529914527,0.07118798361401901
Aston Villa,Brighton,20,draw,3.7723214285714284,3.5875,-0.04899408284023665
Aston Villa,Brighton,20,away,3.353174603174603,3.188888888888889,-0.04899408284023654
Tottenham,Man City,20,home,4.336796220406671,4.3970682799438325,0.013897830673609501
Tottenham,Man City,20,draw,4.306111341488699,4.30503661827059,-2.495809171849661e-4
Tottenham,Man City,20,away,1.8615493210236183,1.8508589736507761,-0.005742715087969752
Man United,West Brom,20,home,1.3772355660291853,1.3667556889115877,-0.0076093570163984214
Man United,West Brom,20,draw,5.652832547134715,5.919182532429131,0.04711796839434457
Man United,West Brom,20,away,10.308710990502034,10.060555033416874,-0.024072452638724595
Fulham,Everton,20,home,4.155440414507772,4.345293441995296,0.04568782332305754
Fulham,Everton,20,draw,3.9507389162561575,3.9866017663588917,0.009077504452437823
Fulham,Everton,20,away,1.9753694581280787,1.9266867148469706,-0.02464488001512455
Sheffield United,West Ham,20,home,3.260019550342131,3.1578004807692306,-0.03135535477453588
Sheffield United,West Ham,20,draw,3.3618951612903225,3.3213111852750807,-0.012071755384443716
Sheffield United,West Ham,20,away,2.5265151515151514,2.616171272093602,0.035486080708712064
Leeds,Arsenal,20,home,3.2414583333333336,3.658172560960391,0.12855763819074983
Leeds,Arsenal,20,draw,3.914213836477987,3.9749416933340562,0.015514700880704169
Leeds,Arsenal,20,away,2.2934846698113205,2.104981976418549,-0.08219051815518741
Liverpool,Leicester,20,home,1.9503676470588236,1.86304386911183,-0.0447729832263567
Liverpool,Leicester,20,draw,4.232712765957447,4.217439967439967,-0.003608276621157702
Liverpool,Leicester,20,away,3.983729662077597,4.422170062946762,0.11005776949244828
Burnley,Crystal Palace,20,home,2.944444444444444,2.738466714327768,-0.06995470079434285
Burnley,Crystal Palace,20,draw,3.117647058823529,3.228938364655129,0.03569721130447556
Burnley,Crystal Palace,20,away,2.944444444444444,3.0756659739278285,0.04456580246605513
Wolves,Southampton,20,home,2.386815811192863,2.4545988833382313,0.02839895388136049
Wolves,Southampton,20,draw,3.40682256811289,3.395528455284553,-0.00331514559462176
Wolves,Southampton,20,away,3.4782230410972925,3.3546184738955827,-0.03553669955642513
Crystal Palace,Newcastle,20,home,2.228314393939394,2.227523684045423,-3.548466482654611e-4
Crystal Palace,Newcastle,20,draw,3.373136467889908,3.290195533314799,-0.024588668547701253
Crystal Palace,Newcastle,20,away,3.92510425354462,4.046327426064162,0.030884064393976285
Brighton,Liverpool,20,home,5.560142602495544,5.091088398780706,-0.08436010319309317
Brighton,Liverpool,20,draw,4.35989041708599,4.403380893300248,0.009975130577553948
Brighton,Liverpool,20,away,1.69266333839809,1.7346652003910068,0.024814067298619902
Man City,Burnley,20,home,1.2209403702929207,1.1597860710757384,-0.05008786727439485
Man City,Burnley,20,draw,8.587970401212917,11.372061652671842,0.3241850077948236
Man City,Burnley,20,away,15.499734531345723,20.06532538896521,0.2945592937986332
Everton,Leeds,20,home,2.1192132335749356,2.402594302084992,0.13371994097640472
Everton,Leeds,20,draw,3.84939215373998,3.7419128279281146,-0.027921116248818878
Everton,Leeds,20,away,3.7265392126631722,3.159155912103244,-0.15225475117285758
West Brom,Sheffield United,20,home,2.7157190635451505,2.7263772536402953,0.003924629111389466
West Brom,Sheffield United,20,draw,3.287449392712551,3.236934791775182,-0.015365894620110954
West Brom,Sheffield United,20,away,3.0526315789473686,3.0837675303347165,0.010199708213096681
Southampton,Man United,20,home,4.026997781745387,4.015544041450777,-0.002844238044165448
Southampton,Man United,20,draw,3.740815198271096,3.9540816326530615,0.057010684323708816
Southampton,Man United,20,away,2.06460292363596,2.0077720207253886,-0.02752631135990391
Chelsea,Tottenham,20,home,2.189632409144605,2.0474721508140528,-0.06492425748579778
Chelsea,Tottenham,20,draw,3.5914064280829727,3.839010282776349,0.06894342360063743
Chelsea,Tottenham,20,away,3.7755811167026123,3.9823333333333326,0.05476036939481421
Arsenal,Wolves,20,home,2.2268331323449435,2.1899572206477576,-0.01655980017611569
Arsenal,Wolves,20,draw,3.401538683811313,3.4077371704472115,0.0018222596336765484
Arsenal,Wolves,20,away,3.891850566162493,4.001276977912492,0.028116807130623478
Leicester,Fulham,20,home,1.5790862846722333,1.7243628391340091,0.09200039027121965
Leicester,Fulham,20,draw,4.644974590626765,4.208266452648474,-0.09401733625401032
Leicester,Fulham,20,away,6.603451735902067,5.481010452961672,-0.16997796422707756
West Ham,Aston Villa,20,home,2.412105693659092,2.425345721694036,0.005488991659755804
West Ham,Aston Villa,20,draw,3.720366408864023,3.643135345666991,-0.02075899379507984
West Ham,Aston Villa,20,away,3.158223132799404,3.192860190584554,0.010967261123962624
Burnley,Everton,20,home,4.236826591055837,3.7661550570641475,-0.11109058250939552
Burnley,Everton,20,draw,3.66372927439128,3.714984472049689,0.013989897675211083
Burnley,Everton,20,away,2.036542250290125,2.149164570607258,0.05530075317665961
Man City,Fulham,20,home,1.1582800001158293,1.1634648536874639,0.004476338684183512
Man City,Fulham,20,draw,10.48602159396897,10.193187656199905,-0.02792612385401605
Man City,Fulham,20,away,24.22137734755491,23.588477697327257,-0.026129796053548704
West Ham,Man United,20,home,3.8366485121161893,3.5971671388101982,-0.06241941959230968
West Ham,Man United,20,draw,3.7752621359223304,3.6073863636363637,-0.04446731544509108
West Ham,Man United,20,away,2.10759891598916,2.2482294617563743,0.06672547831578868
Chelsea,Leeds,20,home,1.5956317209083855,1.5208171265811155,-0.04688713150217294
Chelsea,Leeds,20,draw,4.643697444182096,5.29203256884645,0.13961614262286348
Chelsea,Leeds,20,away,6.331384841296735,6.514851744948833,0.028977373552690366
West Brom,Crystal Palace,20,home,3.044792755137583,3.2104146576663455,0.054395131573176325
West Brom,Crystal Palace,20,draw,3.3717503664275243,3.47624517072152,0.030991263568753258
West Brom,Crystal Palace,20,away,2.6667480170835876,2.494717122517797,-0.06450961750556672
Sheffield United,Leicester,20,home,4.1061814556331,4.240310293054551,0.03266510232699171
Sheffield United,Leicester,20,draw,3.615891132572432,3.758922409543528,0.03955630070901495
Sheffield United,Leicester,20,away,2.0837338730078425,2.0074898971949087,-0.036590073617643215
Tottenham,Arsenal,20,home,2.116344395087536,2.34880566002095,0.10984094340836204
Tottenham,Arsenal,20,draw,3.6397034041118976,3.6151182767278973,-0.006754706264314181
Tottenham,Arsenal,20,away,3.956643869076698,3.359813313682142,-0.15084262702011364
Liverpool,Wolves,20,home,1.5771367626548527,1.648073605520414,0.04497824446508414
Liverpool,Wolves,20,draw,4.352487819015016,4.544998017708471,0.04422992244858737
Liverpool,Wolves,20,away,7.342902979373568,5.773375860332381,-0.21374749515961666
Brighton,Southampton,20,home,2.613604529582355,2.5650439564695398,-0.018579923842026336
Brighton,Southampton,20,draw,3.5324498720136517,3.49500013192264,-0.010601633837103441
Brighton,Southampton,20,away,2.991352059248555,3.08622818666853,0.03171680415437583
Leeds,West Ham,20,home,2.271110022053418,2.2390036335819468,-0.014136870587380113
Leeds,West Ham,20,draw,3.795413595413595,3.8645816141277436,0.018224105746401875
Leeds,West Ham,20,away,3.375974357106432,3.3942886134666956,0.0054248801747300845
Wolves,Aston Villa,20,home,2.4545988833382313,2.6486980771756814,0.07907572807719898
Wolves,Aston Villa,20,draw,3.395528455284553,3.3850156893635157,-0.003096061794056193
Wolves,Aston Villa,20,away,3.3546184738955827,3.057763417280034,-0.0884914510921484
Newcastle,West Brom,20,home,2.677292219726363,2.5246913580246915,-0.05699820907755382
Newcastle,West Brom,20,draw,3.392599301332643,3.311740890688259,-0.02383376386731617
Newcastle,West Brom,20,away,3.014508415340752,3.311740890688259,0.09860064541034252
Man United,Man City,20,home,4.605066137566137,4.79611140304782,0.04148588962126265
Man United,Man City,20,draw,4.430709513203945,4.396435452793835,-0.007735569282520283
Man United,Man City,20,away,1.79484760372845,1.7729215229215232,-0.01221612395469096
Everton,Chelsea,20,home,4.624256584536957,5.109059442560259,0.1048390912486199
Everton,Chelsea,20,draw,4.378720836685439,4.289971756378254,-0.020268266376708644
Everton,Chelsea,20,away,1.8005954842444793,1.7507999292140366,-0.027655048269398907
Southampton,Sheffield United,20,home,1.7726443260684581,1.6884163757537287,-0.047515426008520434
Southampton,Sheffield United,20,draw,4.108846096840761,4.205691699604743,0.02357002440136302
Southampton,Sheffield United,20,away,5.194974990269991,5.883875248838752,0.13260896536731126
Crystal Palace,Tottenham,20,home,5.033198652216403,4.442321711024001,-0.11739591103407077
Crystal Palace,Tottenham,20,draw,3.918120089022119,4.031945571437488,0.029051044845278762
Crystal Palace,Tottenham,20,away,1.8311840624933664,1.8979896455876217,0.036482178095899265
Fulham,Liverpool,20,home,8.919982029651075,8.754353233830846,-0.018568288060408555
Fulham,Liverpool,20,draw,6.152421284580558,5.513905209557385,-0.10378289221244441
Fulham,Liverpool,20,away,1.3786362075815966,1.4196248487293264,0.029731295988252082
Arsenal,Burnley,20,home,1.5808043974447281,1.5256983981472547,-0.03485946736139445
Arsenal,Burnley,20,draw,4.444729247360827,4.935480724207898,0.1104120070167307
Arsenal,Burnley,20,away,7.0212351159233375,7.0448355565457135,0.003361294734149034
Leicester,Brighton,20,home,2.1055059053421075,2.167075571709829,0.02924221974942287
Leicester,Brighton,20,draw,3.6386412733096614,3.6288293771556095,-0.0026965824375226877
Leicester,Brighton,20,away,3.9963728591687575,3.8026043050757377,-0.048486105006058766
Wolves,Chelsea,20,home,5.72156862745098,5.946428571428572,0.039300401449133604
Wolves,Chelsea,20,draw,3.9917920656634744,3.964285714285715,-0.006890727504161198
Wolves,Chelsea,20,away,1.7400119260584375,1.7253886010362696,-0.008404152180320645
Man City,West Brom,20,home,1.1620441564514514,1.1235827664399094,-0.03309804519734605
Man City,West Brom,20,draw,10.207144617478964,12.988204456094364,0.27246207855750826
Man City,West Brom,20,away,24.109799029799028,30.305810397553515,0.25699141498842004
Arsenal,Southampton,20,home,2.3231715594773457,2.217412857030451,-0.04552341475404753
Arsenal,Southampton,20,draw,3.6331537604161133,3.658220289478809,0.006899385689590254
Arsenal,Southampton,20,away,3.3977663336849284,3.627564812192673,0.06763221950537268
Leeds,Newcastle,20,home,1.8243029590855682,1.6381371932032724,-0.10204761492883363
Leeds,Newcastle,20,draw,4.171299462628237,4.648214285714285,0.11433243461872067
Leeds,Newcastle,20,away,4.714490793142478,5.733480176211454,0.2161398606507321
Leicester,Everton,20,home,2.2777431676967717,2.211802659532615,-0.028949931273785867
Leicester,Everton,20,draw,3.6975023619113516,3.6351386302503617,-0.016866448093018183
Leicester,Everton,20,away,3.4421499888511757,3.6658581116327595,0.0649908119942928
Fulham,Brighton,20,home,3.0681236921646127,3.105929003021148,0.012321964382688622
Fulham,Brighton,20,draw,3.4772068511198944,3.381784539473684,-0.027442230425687164
Fulham,Brighton,20,away,2.5874509803921564,2.6155191604388612,0.010847811324506962
Liverpool,Tottenham,20,home,1.854188770999116,1.857018128088743,0.0015259272054066741
Liverpool,Tottenham,20,draw,3.9952133739759956,4.175725846033804,0.04518218557077058
Liverpool,Tottenham,20,away,4.7532795013458,4.504038443264962,-0.052435599044884595
West Ham,Crystal Palace,20,home,2.137515899074156,2.2186594202898546,0.03796159890592854
West Ham,Crystal Palace,20,draw,3.620481474986849,3.5273617511520734,-0.02572025971631675
West Ham,Crystal Palace,20,away,3.906847241369989,3.762519201228878,-0.036942330023249204
Aston Villa,Burnley,20,home,1.8033927056827819,1.8931448574839749,0.04976850106932873
Aston Villa,Burnley,20,draw,4.02689393939394,3.9500211621016983,-0.019089844045858118
Aston Villa,Burnley,20,away,5.072041984732825,4.574247304299117,-0.09814482646872835
Sheffield United,Man United,20,home,7.53765690376569,8.093430127041742,0.07373288946043655
Sheffield United,Man United,20,draw,4.902040816326531,4.8786539471381065,-0.004770843423117399
Sheffield United,Man United,20,away,1.507531380753138,1.4892733101790008,-0.0121112374888116
Crystal Palace,Liverpool,20,home,6.700731506730728,5.676623376623377,-0.1528352731457242
Crystal Palace,Liverpool,20,draw,4.655569589799111,4.3035772891368564,-0.07560671017215814
Crystal Palace,Liverpool,20,away,1.5724109210579778,1.6906910778751933,0.07522216694961159
Southampton,Man City,20,home,6.734201369401728,6.117787617787617,-0.0915347964518729
Southampton,Man City,20,draw,4.845340009691488,4.929071765755182,0.017280883466633368
Southampton,Man City,20,away,1.5500981810665566,1.578122769077543,0.018079234175801595
Everton,Arsenal,20,home,2.5565814964386573,2.8081308610400684,0.09839285974330236
Everton,Arsenal,20,draw,3.548535117056857,3.5229278074866315,-0.0072163043975915775
Everton,Arsenal,20,away,3.0576714697406344,2.777496706192359,-0.09163010687084738
Newcastle,Fulham,20,home,2.687400711291496,2.95388890138817,0.09916205982121906
Newcastle,Fulham,20,draw,3.4026784671485486,3.454721275671977,0.01529465949424269
Newcastle,Fulham,20,away,2.993948320944519,2.6881411109518636,-0.10214177975396066
Brighton,Sheffield United,20,home,1.7308435950922998,1.9870184042875922,0.14800575275643646
Brighton,Sheffield United,20,draw,3.9430460598256536,3.4926457518663354,-0.1142264891471324
Brighton,Sheffield United,20,away,5.929931606854684,4.752456389636303,-0.1985647213632754
Tottenham,Leicester,20,home,2.1473100487455836,2.199631134145772,0.024365873680306738
Tottenham,Leicester,20,draw,3.6197512250282693,3.6217182394772243,5.434115016951235e-4
Tottenham,Leicester,20,away,3.8753833736884578,3.713795821836815,-0.04169588819230796
Man United,Leeds,20,home,1.7726367465620427,1.782903127846948,0.00579158776033295
Man United,Leeds,20,draw,4.416222183631447,4.549476946919799,0.030173926434737597
Man United,Leeds,20,away,4.774848115016832,4.5597235166200685,-0.045053705000626
West Brom,Aston Villa,20,home,3.9073890339425583,5.206460713781916,0.33246540555717163
West Brom,Aston Villa,20,draw,3.91761780104712,4.273807318202872,0.09091992512913016
West Brom,Aston Villa,20,away,2.0457534209123343,1.7423195302026095,-0.14832378507005206
Burnley,Wolves,20,home,3.812450803032604,3.563444751969342,-0.06531390539261273
Burnley,Wolves,20,draw,3.260514225649868,3.1448165719385597,-0.03548448057706233
Burnley,Wolves,20,away,2.3201778345533546,2.491348193353924,0.07377467203220678
Chelsea,West Ham,20,home,1.5573280159521434,1.6488921441493365,0.0587956597834729
Chelsea,West Ham,20,draw,4.835913312693498,4.537013787938857,-0.06180828840957042
Chelsea,West Ham,20,away,6.61864406779661,5.7762432875790415,-0.12727694246565058
Leicester,Man United,20,home,3.149875355093049,3.0995165745856355,-0.015987547071025565
Leicester,Man United,20,draw,3.753260569218016,3.7030528052805285,-0.013377105855442384
Leicester,Man United,20,away,2.4033139884638524,2.4550626333351566,0.021532203082786028
Aston Villa,Crystal Palace,20,home,1.9987212276214836,1.8750448281161947,-0.06187776354007424
Aston Villa,Crystal Palace,20,draw,3.9974424552429673,4.0267356144790405,0.007327975215166038
Aston Villa,Crystal Palace,20,away,4.0076923076923086,4.580027530972344,0.14280917279540217
Fulham,Southampton,20,home,3.3619883040935674,2.8611026500152295,-0.1489849484212833
Fulham,Southampton,20,draw,3.4948328267477202,3.5048507462686564,0.002866494627228988
Fulham,Southampton,20,away,2.401420217209691,2.738483965014577,0.14036016911548055
Arsenal,Chelsea,20,home,4.243940189602277,4.9566854990583815,0.16794423993117102
Arsenal,Chelsea,20,draw,3.8236465959460135,4.055469953775039,0.06062886619145558
Arsenal,Chelsea,20,away,1.9887062724223235,1.8126721763085403,-0.08851689088271775
Man City,Newcastle,20,home,1.169109947643979,1.1695950247527105,4.1491145440075705e-4
Man City,Newcastle,20,draw,9.793859649122808,9.884630518927775,0.009268140759306931
Man City,Newcastle,20,away,23.50526315789474,22.812278181902425,-0.029482119444366184
Sheffield United,Everton,20,home,4.359810714889302,3.453515960653046,-0.2078747939999196
Sheffield United,Everton,20,draw,3.7457528677217953,3.361558435073527,-0.1025680140190186
Sheffield United,Everton,20,away,1.985453705841607,2.4215481735939997,0.2196447423927912
Leeds,Burnley,20,home,1.8039908845041766,1.7617887525701867,-0.023393761186098816
Leeds,Burnley,20,draw,4.1922288168307285,4.281556387060105,0.021307894710028474
Leeds,Burnley,20,away,4.827725605690154,5.029292311116056,0.041751897661360005
West Ham,Brighton,20,home,2.4745970210161192,2.4714644784505064,-0.0012658798741811417
West Ham,Brighton,20,draw,3.456255343402679,3.4110294867870627,-0.013085218573894886
West Ham,Brighton,20,away,3.261968800430339,3.3089028554461333,0.014388259939703385
