date,season,match_name,books,track_take
22/07/2020,19,Liverpool-Chelsea,interwetten,0.05602240896358546
22/07/2020,19,Liverpool-Chelsea,pinnacle,0.028862541778398088
22/07/2020,19,Liverpool-Chelsea,williamhill,0.052192795377874246
22/07/2020,19,Liverpool-Chelsea,vcbet,0.04858919177427068
26/07/2020,19,Arsenal-Watford,bet365,0.05263157894736836
26/07/2020,19,Arsenal-Watford,bwin,0.05338477082759252
26/07/2020,19,Arsenal-Watford,interwetten,0.042831042831042776
26/07/2020,19,Arsenal-Watford,pinnacle,0.029511710245217593
26/07/2020,19,Arsenal-Watford,williamhill,0.04663713250100687
26/07/2020,19,Arsenal-Watford,vcbet,0.05263157894736836
26/07/2020,19,Burnley-Brighton,bet365,0.049391908662199
26/07/2020,19,Burnley-Brighton,bwin,0.05148090091576596
26/07/2020,19,Burnley-Brighton,interwetten,0.05580486774721494
26/07/2020,19,Burnley-Brighton,pinnacle,0.030583976555626613
26/07/2020,19,Burnley-Brighton,williamhill,0.05148090091576596
26/07/2020,19,Burnley-Brighton,vcbet,0.048389073645849434
26/07/2020,19,Chelsea-Wolves,bet365,0.053698435277382606
26/07/2020,19,Chelsea-Wolves,bwin,0.05400756793945649
26/07/2020,19,Chelsea-Wolves,interwetten,0.05012531328320802
26/07/2020,19,Chelsea-Wolves,pinnacle,0.027482318318304166
26/07/2020,19,Chelsea-Wolves,williamhill,0.04766523991905425
26/07/2020,19,Chelsea-Wolves,vcbet,0.051209992193598675
26/07/2020,19,Crystal Palace-Tottenham,bet365,0.049923195084485394
26/07/2020,19,Crystal Palace-Tottenham,bwin,0.049923195084485394
26/07/2020,19,Crystal Palace-Tottenham,interwetten,0.05360934182590227
26/07/2020,19,Crystal Palace-Tottenham,pinnacle,0.031467678496367
26/07/2020,19,Crystal Palace-Tottenham,williamhill,0.04983612878349719
26/07/2020,19,Crystal Palace-Tottenham,vcbet,0.05134336411237417
26/07/2020,19,Everton-Bournemouth,bet365,0.04804804804804785
26/07/2020,19,Everton-Bournemouth,bwin,0.05242992538818303
26/07/2020,19,Everton-Bournemouth,interwetten,0.05946791862284817
26/07/2020,19,Everton-Bournemouth,pinnacle,0.0309088122230623
26/07/2020,19,Everton-Bournemouth,williamhill,0.05242992538818303
26/07/2020,19,Everton-Bournemouth,vcbet,0.04804804804804785
26/07/2020,19,Leicester-Man United,bet365,0.04795204795204788
26/07/2020,19,Leicester-Man United,bwin,0.05275974025974017
26/07/2020,19,Leicester-Man United,interwetten,0.05993523384827748
26/07/2020,19,Leicester-Man United,pinnacle,0.031189083820662766
26/07/2020,19,Leicester-Man United,williamhill,0.051062091503268014
26/07/2020,19,Leicester-Man United,vcbet,0.051062091503268014
26/07/2020,19,Man City-Norwich,bet365,0.055296555296555194
26/07/2020,19,Man City-Norwich,bwin,0.050845270357465555
26/07/2020,19,Man City-Norwich,interwetten,0.05124610591900325
26/07/2020,19,Man City-Norwich,pinnacle,0.03535247222002336
26/07/2020,19,Man City-Norwich,williamhill,0.048865153538050876
26/07/2020,19,Man City-Norwich,vcbet,0.05871579400991145
26/07/2020,19,Newcastle-Liverpool,bet365,0.05910364145658242
26/07/2020,19,Newcastle-Liverpool,bwin,0.048085001235483205
26/07/2020,19,Newcastle-Liverpool,interwetten,0.055952380952380976
26/07/2020,19,Newcastle-Liverpool,pinnacle,0.03482822168282773
26/07/2020,19,Newcastle-Liverpool,williamhill,0.049637681159420355
26/07/2020,19,Newcastle-Liverpool,vcbet,0.04761904761904767
26/07/2020,19,Southampton-Sheffield United,bet365,0.05386086781435617
26/07/2020,19,Southampton-Sheffield United,bwin,0.05275974025974017
26/07/2020,19,Southampton-Sheffield United,interwetten,0.05608322026232471
26/07/2020,19,Southampton-Sheffield United,pinnacle,0.03021881307695229
26/07/2020,19,Southampton-Sheffield United,williamhill,0.05335157318741457
26/07/2020,19,Southampton-Sheffield United,vcbet,0.05335157318741457
26/07/2020,19,West Ham-Aston Villa,bet365,0.04589371980676349
26/07/2020,19,West Ham-Aston Villa,bwin,0.0538302277432714
26/07/2020,19,West Ham-Aston Villa,interwetten,0.056769108213492014
26/07/2020,19,West Ham-Aston Villa,pinnacle,0.029656347335905275
26/07/2020,19,West Ham-Aston Villa,williamhill,0.04589371980676349
26/07/2020,19,West Ham-Aston Villa,vcbet,0.04480286738351258
12/09/2020,20,Fulham-Arsenal,bet365,0.05120832012558685
12/09/2020,20,Fulham-Arsenal,bwin,0.05405497462447628
12/09/2020,20,Fulham-Arsenal,interwetten,0.06001959823615888
12/09/2020,20,Fulham-Arsenal,pinnacle,0.02509279338547632
12/09/2020,20,Fulham-Arsenal,williamhill,0.04553616318322207
12/09/2020,20,Fulham-Arsenal,vcbet,0.03710268226397262
12/09/2020,20,Crystal Palace-Southampton,bet365,0.052213881123640116
12/09/2020,20,Crystal Palace-Southampton,bwin,0.05399659863945572
12/09/2020,20,Crystal Palace-Southampton,interwetten,0.0731100349744418
12/09/2020,20,Crystal Palace-Southampton,pinnacle,0.02182285372493009
12/09/2020,20,Crystal Palace-Southampton,williamhill,0.05053191489361697
12/09/2020,20,Crystal Palace-Southampton,vcbet,0.04166666666666674
12/09/2020,20,Liverpool-Leeds,bet365,0.053179824561403466
12/09/2020,20,Liverpool-Leeds,bwin,0.04888888888888898
12/09/2020,20,Liverpool-Leeds,interwetten,0.05838779956427009
12/09/2020,20,Liverpool-Leeds,pinnacle,0.024165230238857305
12/09/2020,20,Liverpool-Leeds,williamhill,0.05406824146981615
12/09/2020,20,Liverpool-Leeds,vcbet,0.03838190794712526
12/09/2020,20,West Ham-Newcastle,bet365,0.05335157318741457
12/09/2020,20,West Ham-Newcastle,bwin,0.05335157318741457
12/09/2020,20,West Ham-Newcastle,interwetten,0.07669424358890842
12/09/2020,20,West Ham-Newcastle,pinnacle,0.02143819229386823
12/09/2020,20,West Ham-Newcastle,williamhill,0.044948211842876784
12/09/2020,20,West Ham-Newcastle,vcbet,0.037011703906368876
13/09/2020,20,West Brom-Leicester,bet365,0.05375618533513293
13/09/2020,20,West Brom-Leicester,bwin,0.048048048048048075
13/09/2020,20,West Brom-Leicester,interwetten,0.07224025974025983
13/09/2020,20,West Brom-Leicester,pinnacle,0.028551532033426197
13/09/2020,20,West Brom-Leicester,williamhill,0.05375618533513293
13/09/2020,20,West Brom-Leicester,vcbet,0.048534798534798584
13/09/2020,20,Tottenham-Everton,bet365,0.05517274742656175
13/09/2020,20,Tottenham-Everton,bwin,0.04926520053540839
13/09/2020,20,Tottenham-Everton,interwetten,0.06441525953721094
13/09/2020,20,Tottenham-Everton,pinnacle,0.028134101878584117
13/09/2020,20,Tottenham-Everton,williamhill,0.048576061548397
13/09/2020,20,Tottenham-Everton,vcbet,0.0514205262201457
14/09/2020,20,Brighton-Chelsea,bet365,0.05206489463945019
14/09/2020,20,Brighton-Chelsea,bwin,0.04996304508499638
14/09/2020,20,Brighton-Chelsea,interwetten,0.06907266547985103
14/09/2020,20,Brighton-Chelsea,pinnacle,0.023042516783489342
14/09/2020,20,Brighton-Chelsea,williamhill,0.046536796536796654
14/09/2020,20,Brighton-Chelsea,vcbet,0.05294705294705304
14/09/2020,20,Sheffield United-Wolves,bet365,0.052213881123640116
14/09/2020,20,Sheffield United-Wolves,bwin,0.05148090091576618
14/09/2020,20,Sheffield United-Wolves,interwetten,0.07704109836305983
14/09/2020,20,Sheffield United-Wolves,pinnacle,0.029792200305789773
14/09/2020,20,Sheffield United-Wolves,williamhill,0.04577901541848406
14/09/2020,20,Sheffield United-Wolves,vcbet,0.04761904761904767
19/09/2020,20,Everton-West Brom,bet365,0.0586080586080584
19/09/2020,20,Everton-West Brom,bwin,0.049923195084485394
19/09/2020,20,Everton-West Brom,interwetten,0.06182795698924726
19/09/2020,20,Everton-West Brom,pinnacle,0.03090693414957779
19/09/2020,20,Everton-West Brom,williamhill,0.04983612878349719
19/09/2020,20,Everton-West Brom,vcbet,0.04761904761904745
19/09/2020,20,Leeds-Fulham,bet365,0.051441312310877674
19/09/2020,20,Leeds-Fulham,bwin,0.049102132435465684
19/09/2020,20,Leeds-Fulham,interwetten,0.05814905814905824
19/09/2020,20,Leeds-Fulham,pinnacle,0.031227305737109745
19/09/2020,20,Leeds-Fulham,williamhill,0.0517253707437757
19/09/2020,20,Leeds-Fulham,vcbet,0.040360873694207156
19/09/2020,20,Man United-Crystal Palace,bet365,0.05631210894368799
19/09/2020,20,Man United-Crystal Palace,bwin,0.05046399783241884
19/09/2020,20,Man United-Crystal Palace,interwetten,0.051851851851851816
19/09/2020,20,Man United-Crystal Palace,pinnacle,0.041339612768183986
19/09/2020,20,Man United-Crystal Palace,williamhill,0.05104895104895113
19/09/2020,20,Man United-Crystal Palace,vcbet,0.04235588972431081
19/09/2020,20,Arsenal-West Ham,bet365,0.05763517528223416
19/09/2020,20,Arsenal-West Ham,bwin,0.05120832012558685
19/09/2020,20,Arsenal-West Ham,interwetten,0.05716957189607941
19/09/2020,20,Arsenal-West Ham,pinnacle,0.03189487318383577
19/09/2020,20,Arsenal-West Ham,williamhill,0.051834130781499343
19/09/2020,20,Arsenal-West Ham,vcbet,0.0427748392063374
20/09/2020,20,Southampton-Tottenham,bet365,0.05830456463367861
20/09/2020,20,Southampton-Tottenham,bwin,0.04693961952026471
20/09/2020,20,Southampton-Tottenham,interwetten,0.0619958365860005
20/09/2020,20,Southampton-Tottenham,pinnacle,0.030435830586382995
20/09/2020,20,Southampton-Tottenham,williamhill,0.05114286308521043
20/09/2020,20,Southampton-Tottenham,vcbet,0.042687188148567534
20/09/2020,20,Newcastle-Brighton,bet365,0.05562808552580378
20/09/2020,20,Newcastle-Brighton,bwin,0.04985337243401755
20/09/2020,20,Newcastle-Brighton,interwetten,0.07306326975539035
20/09/2020,20,Newcastle-Brighton,pinnacle,0.030141467519089193
20/09/2020,20,Newcastle-Brighton,williamhill,0.046506734006733996
20/09/2020,20,Newcastle-Brighton,vcbet,0.050031004265641776
20/09/2020,20,Chelsea-Liverpool,bet365,0.054903877484522745
20/09/2020,20,Chelsea-Liverpool,bwin,0.04739636997701502
20/09/2020,20,Chelsea-Liverpool,interwetten,0.06284038542103065
20/09/2020,20,Chelsea-Liverpool,pinnacle,0.028861264306469847
20/09/2020,20,Chelsea-Liverpool,williamhill,0.044823232323232265
20/09/2020,20,Chelsea-Liverpool,vcbet,0.047886549340037554
20/09/2020,20,Leicester-Burnley,bet365,0.05293619424054197
20/09/2020,20,Leicester-Burnley,bwin,0.048913043478260754
20/09/2020,20,Leicester-Burnley,interwetten,0.05768024626386836
20/09/2020,20,Leicester-Burnley,pinnacle,0.02833925479596644
20/09/2020,20,Leicester-Burnley,williamhill,0.04610800013098881
20/09/2020,20,Leicester-Burnley,vcbet,0.04807692307692313
21/09/2020,20,Aston Villa-Sheffield United,bet365,0.056587379168024476
21/09/2020,20,Aston Villa-Sheffield United,bwin,0.0532407407407407
21/09/2020,20,Aston Villa-Sheffield United,interwetten,0.07298978485419161
21/09/2020,20,Aston Villa-Sheffield United,pinnacle,0.03128206675191714
21/09/2020,20,Aston Villa-Sheffield United,williamhill,0.0532407407407407
21/09/2020,20,Aston Villa-Sheffield United,vcbet,0.0470020454046014
21/09/2020,20,Wolves-Man City,bet365,0.05145970272991063
21/09/2020,20,Wolves-Man City,bwin,0.05174405174405172
21/09/2020,20,Wolves-Man City,interwetten,0.0608557186374965
21/09/2020,20,Wolves-Man City,pinnacle,0.03040033167074907
21/09/2020,20,Wolves-Man City,williamhill,0.04553616318322207
21/09/2020,20,Wolves-Man City,vcbet,0.05145970272991063
26/09/2020,20,Brighton-Man United,bet365,0.05858833129334973
26/09/2020,20,Brighton-Man United,bwin,0.05166561910747958
26/09/2020,20,Brighton-Man United,interwetten,0.059427849704308366
26/09/2020,20,Brighton-Man United,pinnacle,0.01965628889357962
26/09/2020,20,Brighton-Man United,williamhill,0.04830495235119514
26/09/2020,20,Brighton-Man United,vcbet,0.05303468208092488
26/09/2020,20,Crystal Palace-Everton,bet365,0.05054945054945037
26/09/2020,20,Crystal Palace-Everton,bwin,0.05399307581592572
26/09/2020,20,Crystal Palace-Everton,interwetten,0.06166952697078365
26/09/2020,20,Crystal Palace-Everton,pinnacle,0.020344371807237582
26/09/2020,20,Crystal Palace-Everton,williamhill,0.05415305415305394
26/09/2020,20,Crystal Palace-Everton,vcbet,0.05054945054945037
26/09/2020,20,West Brom-Chelsea,bet365,0.05693154454764349
26/09/2020,20,West Brom-Chelsea,bwin,0.05415499533146595
26/09/2020,20,West Brom-Chelsea,interwetten,0.052051671732522786
26/09/2020,20,West Brom-Chelsea,pinnacle,0.024000785547132697
26/09/2020,20,West Brom-Chelsea,williamhill,0.050618073316283096
26/09/2020,20,West Brom-Chelsea,vcbet,0.04640522875816977
26/09/2020,20,Burnley-Southampton,bet365,0.05031291172595509
26/09/2020,20,Burnley-Southampton,bwin,0.05031291172595509
26/09/2020,20,Burnley-Southampton,interwetten,0.07114624505928857
26/09/2020,20,Burnley-Southampton,pinnacle,0.01909874914950893
26/09/2020,20,Burnley-Southampton,williamhill,0.05031291172595509
26/09/2020,20,Burnley-Southampton,vcbet,0.05016722408026775
27/09/2020,20,Sheffield United-Leeds,bet365,0.05508006271365051
27/09/2020,20,Sheffield United-Leeds,bwin,0.049103402044578415
27/09/2020,20,Sheffield United-Leeds,interwetten,0.06571206571206556
27/09/2020,20,Sheffield United-Leeds,pinnacle,0.01929931305577881
27/09/2020,20,Sheffield United-Leeds,williamhill,0.05508006271365051
27/09/2020,20,Sheffield United-Leeds,vcbet,0.05128205128205132
27/09/2020,20,Tottenham-Newcastle,bet365,0.054734537493158264
27/09/2020,20,Tottenham-Newcastle,bwin,0.05109655109655109
27/09/2020,20,Tottenham-Newcastle,interwetten,0.052910052910052796
27/09/2020,20,Tottenham-Newcastle,pinnacle,0.020775056923499458
27/09/2020,20,Tottenham-Newcastle,williamhill,0.04455232439396073
27/09/2020,20,Tottenham-Newcastle,vcbet,0.050000000000000044
27/09/2020,20,Man City-Leicester,bet365,0.053179824561403466
27/09/2020,20,Man City-Leicester,bwin,0.04700854700854684
27/09/2020,20,Man City-Leicester,interwetten,0.05425492382014108
27/09/2020,20,Man City-Leicester,pinnacle,0.02401769490608885
27/09/2020,20,Man City-Leicester,williamhill,0.05072445881568877
27/09/2020,20,Man City-Leicester,vcbet,0.04910684192787329
27/09/2020,20,West Ham-Wolves,bet365,0.051296941540843966
27/09/2020,20,West Ham-Wolves,bwin,0.04508041984444611
27/09/2020,20,West Ham-Wolves,interwetten,0.05680868838763553
27/09/2020,20,West Ham-Wolves,pinnacle,0.020302694721299197
27/09/2020,20,West Ham-Wolves,williamhill,0.052192795377874246
27/09/2020,20,West Ham-Wolves,vcbet,0.047886549340037554
28/09/2020,20,Fulham-Aston Villa,bet365,0.052519893899204195
28/09/2020,20,Fulham-Aston Villa,bwin,0.05072636341986181
28/09/2020,20,Fulham-Aston Villa,interwetten,0.06685190330647406
28/09/2020,20,Fulham-Aston Villa,pinnacle,0.030476076477341074
28/09/2020,20,Fulham-Aston Villa,williamhill,0.052519893899204195
28/09/2020,20,Fulham-Aston Villa,vcbet,0.04707139265962801
28/09/2020,20,Liverpool-Arsenal,bet365,0.05402764204942079
28/09/2020,20,Liverpool-Arsenal,bwin,0.05110602593440117
28/09/2020,20,Liverpool-Arsenal,interwetten,0.06060606060606055
28/09/2020,20,Liverpool-Arsenal,pinnacle,0.029890057094813294
28/09/2020,20,Liverpool-Arsenal,williamhill,0.05150956703751719
28/09/2020,20,Liverpool-Arsenal,vcbet,0.06089263060777306
03/10/2020,20,Chelsea-Crystal Palace,bet365,0.04981203007518786
03/10/2020,20,Chelsea-Crystal Palace,bwin,0.048085001235483205
03/10/2020,20,Chelsea-Crystal Palace,interwetten,0.05064247921390774
03/10/2020,20,Chelsea-Crystal Palace,pinnacle,0.03343172092280633
03/10/2020,20,Chelsea-Crystal Palace,williamhill,0.04661665646050217
03/10/2020,20,Chelsea-Crystal Palace,vcbet,0.04981203007518786
03/10/2020,20,Everton-Brighton,bet365,0.056395348837209314
03/10/2020,20,Everton-Brighton,bwin,0.049206349206349254
03/10/2020,20,Everton-Brighton,interwetten,0.044701348747591574
03/10/2020,20,Everton-Brighton,pinnacle,0.031046737189080353
03/10/2020,20,Everton-Brighton,williamhill,0.049206349206349254
03/10/2020,20,Everton-Brighton,vcbet,0.049525910151100305
03/10/2020,20,Leeds-Man City,bet365,0.05910364145658242
03/10/2020,20,Leeds-Man City,bwin,0.04761904761904767
03/10/2020,20,Leeds-Man City,interwetten,0.05714285714285716
03/10/2020,20,Leeds-Man City,pinnacle,0.04356420764476665
03/10/2020,20,Leeds-Man City,williamhill,0.049637681159420355
03/10/2020,20,Leeds-Man City,vcbet,0.050445632798573836
03/10/2020,20,Newcastle-Burnley,bet365,0.051747311827957
03/10/2020,20,Newcastle-Burnley,bwin,0.053324555628702974
03/10/2020,20,Newcastle-Burnley,interwetten,0.06685190330647406
03/10/2020,20,Newcastle-Burnley,pinnacle,0.031419195014812606
03/10/2020,20,Newcastle-Burnley,williamhill,0.053324555628702974
03/10/2020,20,Newcastle-Burnley,vcbet,0.048655484558040474
04/10/2020,20,Leicester-West Ham,bet365,0.04968944099378869
04/10/2020,20,Leicester-West Ham,bwin,0.04996304508499638
04/10/2020,20,Leicester-West Ham,interwetten,0.05858388116559321
04/10/2020,20,Leicester-West Ham,pinnacle,0.03104905929983315
04/10/2020,20,Leicester-West Ham,williamhill,0.04656862745098045
04/10/2020,20,Leicester-West Ham,vcbet,0.04996304508499638
04/10/2020,20,Southampton-West Brom,bet365,0.055079559363525155
04/10/2020,20,Southampton-West Brom,bwin,0.04833192103693951
04/10/2020,20,Southampton-West Brom,interwetten,0.0649717514124295
04/10/2020,20,Southampton-West Brom,pinnacle,0.02986645356539208
04/10/2020,20,Southampton-West Brom,williamhill,0.051977770513239596
04/10/2020,20,Southampton-West Brom,vcbet,0.05171889260724072
04/10/2020,20,Arsenal-Sheffield United,bet365,0.05360934182590227
04/10/2020,20,Arsenal-Sheffield United,bwin,0.0490637293469709
04/10/2020,20,Arsenal-Sheffield United,interwetten,0.054824561403508776
04/10/2020,20,Arsenal-Sheffield United,pinnacle,0.02942220460687106
04/10/2020,20,Arsenal-Sheffield United,williamhill,0.04900744416873448
04/10/2020,20,Arsenal-Sheffield United,vcbet,0.04900744416873448
04/10/2020,20,Wolves-Fulham,bet365,0.050000000000000044
04/10/2020,20,Wolves-Fulham,bwin,0.05459770114942519
04/10/2020,20,Wolves-Fulham,interwetten,0.059609808835815015
04/10/2020,20,Wolves-Fulham,pinnacle,0.031408492675884414
04/10/2020,20,Wolves-Fulham,williamhill,0.047638326585695
04/10/2020,20,Wolves-Fulham,vcbet,0.050000000000000044
04/10/2020,20,Man United-Tottenham,bet365,0.053698435277382606
04/10/2020,20,Man United-Tottenham,bwin,0.05024073610461044
04/10/2020,20,Man United-Tottenham,interwetten,0.0558401422463064
04/10/2020,20,Man United-Tottenham,pinnacle,0.02859093934052992
04/10/2020,20,Man United-Tottenham,williamhill,0.05024073610461044
04/10/2020,20,Man United-Tottenham,vcbet,0.04799600627585221
04/10/2020,20,Aston Villa-Liverpool,bet365,0.05104895104895091
04/10/2020,20,Aston Villa-Liverpool,bwin,0.05361305361305346
04/10/2020,20,Aston Villa-Liverpool,interwetten,0.06195286195286198
04/10/2020,20,Aston Villa-Liverpool,pinnacle,0.036567371995494424
04/10/2020,20,Aston Villa-Liverpool,williamhill,0.053467000835421885
04/10/2020,20,Aston Villa-Liverpool,vcbet,0.05104895104895091
17/10/2020,20,Everton-Liverpool,bet365,0.051209992193598675
17/10/2020,20,Everton-Liverpool,bwin,0.0535084211929262
17/10/2020,20,Everton-Liverpool,interwetten,0.06601623857879257
17/10/2020,20,Everton-Liverpool,pinnacle,0.02037934885925563
17/10/2020,20,Everton-Liverpool,williamhill,0.05285834384195032
17/10/2020,20,Everton-Liverpool,vcbet,0.05142602495543658
17/10/2020,20,Chelsea-Southampton,bet365,0.05402764204942079
17/10/2020,20,Chelsea-Southampton,bwin,0.050724637681159424
17/10/2020,20,Chelsea-Southampton,interwetten,0.04895095673273442
17/10/2020,20,Chelsea-Southampton,pinnacle,0.0246426424134214
17/10/2020,20,Chelsea-Southampton,williamhill,0.05120832012558685
17/10/2020,20,Chelsea-Southampton,vcbet,0.05555555555555558
17/10/2020,20,Man City-Arsenal,bet365,0.04829059829059812
17/10/2020,20,Man City-Arsenal,bwin,0.05286865813181607
17/10/2020,20,Man City-Arsenal,interwetten,0.0628019323671496
17/10/2020,20,Man City-Arsenal,pinnacle,0.024823169066562345
17/10/2020,20,Man City-Arsenal,williamhill,0.057465091299677695
17/10/2020,20,Man City-Arsenal,vcbet,0.04385964912280693
17/10/2020,20,Newcastle-Man United,bet365,0.0629359543436907
17/10/2020,20,Newcastle-Man United,bwin,0.054682159945317776
17/10/2020,20,Newcastle-Man United,interwetten,0.05746730619439999
17/10/2020,20,Newcastle-Man United,pinnacle,0.019285902473834104
17/10/2020,20,Newcastle-Man United,williamhill,0.04876160990712064
17/10/2020,20,Newcastle-Man United,vcbet,0.05521265161983724
18/10/2020,20,Sheffield United-Fulham,bet365,0.04949104949104943
18/10/2020,20,Sheffield United-Fulham,bwin,0.052192795377874246
18/10/2020,20,Sheffield United-Fulham,interwetten,0.057967194501328034
18/10/2020,20,Sheffield United-Fulham,pinnacle,0.019650592795257715
18/10/2020,20,Sheffield United-Fulham,williamhill,0.05054945054945059
18/10/2020,20,Sheffield United-Fulham,vcbet,0.051907442151344574
18/10/2020,20,Crystal Palace-Brighton,bet365,0.05508006271365051
18/10/2020,20,Crystal Palace-Brighton,bwin,0.0512820512820511
18/10/2020,20,Crystal Palace-Brighton,interwetten,0.06783468104222834
18/10/2020,20,Crystal Palace-Brighton,pinnacle,0.019058454364520694
18/10/2020,20,Crystal Palace-Brighton,williamhill,0.053008060641648314
18/10/2020,20,Crystal Palace-Brighton,vcbet,0.05349555189810795
18/10/2020,20,Tottenham-West Ham,bet365,0.04970773919450755
18/10/2020,20,Tottenham-West Ham,bwin,0.05405497462447628
18/10/2020,20,Tottenham-West Ham,interwetten,0.06666148947736272
18/10/2020,20,Tottenham-West Ham,pinnacle,0.02490568220044098
18/10/2020,20,Tottenham-West Ham,williamhill,0.049102132435465684
18/10/2020,20,Tottenham-West Ham,vcbet,0.0535714285714286
18/10/2020,20,Leicester-Aston Villa,bet365,0.0535084211929262
18/10/2020,20,Leicester-Aston Villa,bwin,0.05285834384195032
18/10/2020,20,Leicester-Aston Villa,interwetten,0.06383382699172158
18/10/2020,20,Leicester-Aston Villa,pinnacle,0.019106562790657033
18/10/2020,20,Leicester-Aston Villa,williamhill,0.05218516388729144
18/10/2020,20,Leicester-Aston Villa,vcbet,0.053698435277382606
19/10/2020,20,West Brom-Burnley,bet365,0.056021154543322016
19/10/2020,20,West Brom-Burnley,bwin,0.05017661918388305
19/10/2020,20,West Brom-Burnley,interwetten,0.06685190330647406
19/10/2020,20,West Brom-Burnley,pinnacle,0.018305544905101723
19/10/2020,20,West Brom-Burnley,williamhill,0.0445269016697587
19/10/2020,20,West Brom-Burnley,vcbet,0.05399659863945572
19/10/2020,20,Leeds-Wolves,bet365,0.05146235877943206
19/10/2020,20,Leeds-Wolves,bwin,0.04583333333333339
19/10/2020,20,Leeds-Wolves,interwetten,0.072316384180791
19/10/2020,20,Leeds-Wolves,pinnacle,0.02000456539327722
19/10/2020,20,Leeds-Wolves,williamhill,0.04918890633176343
19/10/2020,20,Leeds-Wolves,vcbet,0.052519893899204195
23/10/2020,20,Aston Villa-Leeds,bet365,0.05750184774575029
23/10/2020,20,Aston Villa-Leeds,bwin,0.05058636453985299
23/10/2020,20,Aston Villa-Leeds,interwetten,0.06493506493506485
23/10/2020,20,Aston Villa-Leeds,pinnacle,0.021277848237847286
23/10/2020,20,Aston Villa-Leeds,williamhill,0.04949104949104943
23/10/2020,20,Aston Villa-Leeds,vcbet,0.04949104949104943
24/10/2020,20,West Ham-Man City,bet365,0.05077030812324912
24/10/2020,20,West Ham-Man City,bwin,0.05221674876847304
24/10/2020,20,West Ham-Man City,interwetten,0.061480186480186605
24/10/2020,20,West Ham-Man City,pinnacle,0.026060389672659
24/10/2020,20,West Ham-Man City,williamhill,0.04761904761904767
24/10/2020,20,West Ham-Man City,vcbet,0.04761904761904767
24/10/2020,20,Fulham-Crystal Palace,bet365,0.056587379168024476
24/10/2020,20,Fulham-Crystal Palace,bwin,0.050093872674517925
24/10/2020,20,Fulham-Crystal Palace,interwetten,0.0662557781201849
24/10/2020,20,Fulham-Crystal Palace,pinnacle,0.018319686543985636
24/10/2020,20,Fulham-Crystal Palace,williamhill,0.046506734006733996
24/10/2020,20,Fulham-Crystal Palace,vcbet,0.046761545164101026
24/10/2020,20,Man United-Chelsea,bet365,0.056861563190677034
24/10/2020,20,Man United-Chelsea,bwin,0.048137278878291445
24/10/2020,20,Man United-Chelsea,interwetten,0.06000171556013045
24/10/2020,20,Man United-Chelsea,pinnacle,0.018836204746185192
24/10/2020,20,Man United-Chelsea,williamhill,0.05053191489361719
24/10/2020,20,Man United-Chelsea,vcbet,0.051587301587301626
24/10/2020,20,Liverpool-Sheffield United,bet365,0.05685161832702823
24/10/2020,20,Liverpool-Sheffield United,bwin,0.04695652173913056
24/10/2020,20,Liverpool-Sheffield United,interwetten,0.04497733237890711
24/10/2020,20,Liverpool-Sheffield United,pinnacle,0.027310643977310534
24/10/2020,20,Liverpool-Sheffield United,williamhill,0.050000000000000044
24/10/2020,20,Liverpool-Sheffield United,vcbet,0.04358974358974366
25/10/2020,20,Southampton-Everton,bet365,0.04991087344028511
25/10/2020,20,Southampton-Everton,bwin,0.05102040816326525
25/10/2020,20,Southampton-Everton,interwetten,0.06348553407376945
25/10/2020,20,Southampton-Everton,pinnacle,0.01903918421969175
25/10/2020,20,Southampton-Everton,williamhill,0.04991087344028511
25/10/2020,20,Southampton-Everton,vcbet,0.049350649350649256
25/10/2020,20,Wolves-Newcastle,bet365,0.04761904761904745
25/10/2020,20,Wolves-Newcastle,bwin,0.04761904761904745
25/10/2020,20,Wolves-Newcastle,interwetten,0.05858585858585852
25/10/2020,20,Wolves-Newcastle,pinnacle,0.019692501735338652
25/10/2020,20,Wolves-Newcastle,williamhill,0.04761904761904745
25/10/2020,20,Wolves-Newcastle,vcbet,0.04761904761904745
25/10/2020,20,Arsenal-Leicester,bet365,0.056140350877192935
25/10/2020,20,Arsenal-Leicester,bwin,0.04987599889776795
25/10/2020,20,Arsenal-Leicester,interwetten,0.05827505827505819
25/10/2020,20,Arsenal-Leicester,pinnacle,0.02022253728385004
25/10/2020,20,Arsenal-Leicester,williamhill,0.05024073610461044
25/10/2020,20,Arsenal-Leicester,vcbet,0.05024073610461044
26/10/2020,20,Brighton-West Brom,bet365,0.04876160990712064
26/10/2020,20,Brighton-West Brom,bwin,0.05006105006104988
26/10/2020,20,Brighton-West Brom,interwetten,0.06659765355417524
26/10/2020,20,Brighton-West Brom,pinnacle,0.01966174947148369
26/10/2020,20,Brighton-West Brom,williamhill,0.051977770513239596
26/10/2020,20,Brighton-West Brom,vcbet,0.049525910151100305
26/10/2020,20,Burnley-Tottenham,bet365,0.048913043478260754
26/10/2020,20,Burnley-Tottenham,bwin,0.049102132435465684
26/10/2020,20,Burnley-Tottenham,interwetten,0.054545454545454675
26/10/2020,20,Burnley-Tottenham,pinnacle,0.02099338740396761
26/10/2020,20,Burnley-Tottenham,williamhill,0.053824049513704786
26/10/2020,20,Burnley-Tottenham,vcbet,0.04807692307692313
30/10/2020,20,Wolves-Crystal Palace,bet365,0.043446882217090144
30/10/2020,20,Wolves-Crystal Palace,bwin,0.04848076130530887
