result,season,matchweek,date,hometeam,awayteam,big_six_ad,promoted_team_ad,position_table_ad,total_pts_ad,npxGD_ma_ad,ip_ad,saa_ad,proba_h,proba_d,proba_a
H,20,3,2020-10-03,chelsea,crystal_palace,1,0,-4,-3,0.4881625760472206,5,-4.550000000000001,0.6266323716935687,0.22680893267795063,0.14655869562848084
H,20,3,2020-10-03,everton,brighton,0,0,6,3,0.8840856526232435,4,1.8099999999999987,0.5412506013634817,0.2537988571160368,0.2049505415204816
D,20,4,2020-10-03,leeds,man_city,-1,-1,3,2,-1.4578861700141654,-8,0,0.1099428107479556,0.1299057243150076,0.7601514649370367
H,20,4,2020-10-03,newcastle,burnley,0,0,8,4,-0.4142207416711455,2,-1.3599999999999994,0.40036469484831155,0.29020517821845077,0.3094301269332377
A,20,4,2020-10-04,leicester,west_ham,0,0,10,6,-0.2923136800241676,2,-1.6400000000000006,0.5238620740676806,0.2524799171408667,0.22365800879145267
H,20,4,2020-10-04,southampton,west_brom,0,1,3,2,2.1111362682340302,2,0.5399999999999991,0.5214536986572859,0.25266313233909726,0.22588316900361688
H,20,4,2020-10-04,arsenal,sheffield_united,1,0,13,6,0.18104186511337564,6,-0.2699999999999996,0.6498772948227854,0.21856859691349284,0.13155410826372174
H,20,4,2020-10-04,wolves,fulham,0,1,5,3,0.9293292011027438,3,0.08999999999999986,0.538135593220339,0.2690677966101695,0.19279661016949154
A,20,4,2020-10-04,man_united,tottenham,0,0,-8,-1,-0.7738363515797827,0,-2.09,0.4625642450340325,0.2650368106681483,0.27239894429781913
H,20,4,2020-10-04,aston_villa,liverpool,-1,0,2,0,-0.5023860967263191,-8,-1.9100000000000001,0.14442248344256042,0.19143058589641343,0.664146930661026
D,20,4,2020-10-17,everton,liverpool,-1,0,-1,0,-0.338428045682152,-5,-0.28000000000000114,0.23248817963361365,0.2313915372768513,0.5361202830895352
D,20,4,2020-10-17,chelsea,southampton,1,0,5,1,0.3092177784415962,4,-2.2699999999999996,0.6030735715820594,0.21566869447305437,0.18125773394488615
H,20,5,2020-10-17,man_city,arsenal,0,0,-6,-2,1.0340160259380455,2,0.08999999999999986,0.6284002168336392,0.20249903037258643,0.16910075279377443
A,20,5,2020-10-17,newcastle,man_united,-1,0,5,1,-0.37819800080148414,-4,2.2699999999999996,0.20515362576980922,0.23244246910261046,0.5624039051275804
D,20,5,2020-10-18,sheffield_united,fulham,0,1,1,0,0.36330808253717456,0,0.8099999999999987,0.4083051149527714,0.3101051505970415,0.28158973445018715
D,20,5,2020-10-18,crystal_palace,brighton,0,0,3,3,-0.39457419331216037,1,3.91,0.30029664932159705,0.3021446287020377,0.3975587219763653
D,20,5,2020-10-18,tottenham,west_ham,1,0,5,1,0.11590873667713841,3,-0.2699999999999996,0.5917856248434762,0.23415977961432508,0.17405459554219885
A,20,5,2020-10-18,leicester,aston_villa,0,0,-2,-3,-0.48422204493680043,4,1.5500000000000007,0.3959203043088171,0.2712382195264824,0.33284147616470044
D,20,5,2020-10-19,west_brom,burnley,0,-1,-1,0,-1.569977427611296,0,-2.09,0.35953384577237785,0.30200843044879744,0.33845772377882466
A,20,5,2020-10-19,leeds,wolves,0,-1,7,1,0.1816571274875326,-3,-0.17999999999999972,0.3758181701035812,0.29280161909562596,0.3313802108007929
A,20,5,2020-10-23,aston_villa,leeds,0,1,7,5,0.4605050318696627,1,-2.6400000000000006,0.5086808207321419,0.2382898019449111,0.2530293773229469
D,20,5,2020-10-24,west_ham,man_city,-1,0,-1,-1,-0.21862619074888734,-5,-0.08999999999999986,0.1395562192900334,0.18961147143304735,0.6708323092769193
A,20,6,2020-10-24,fulham,crystal_palace,0,-1,-6,-6,0.00458872212741035,-1,-2,0.3688988572038876,0.31250667521093667,0.3185944675851757
D,20,6,2020-10-24,man_united,chelsea,0,0,-7,-1,-0.4234358005021831,0,-0.08999999999999986,0.3647486010300046,0.2835762245002059,0.3516751744697894
H,20,6,2020-10-24,liverpool,sheffield_united,1,0,15,9,1.0271086260177495,9,-0.629999999999999,0.7975783672743791,0.13061014873486476,0.0718114839907559
H,20,6,2020-10-25,southampton,everton,0,0,-11,-6,-0.45680209614961514,-2,0.8200000000000003,0.3181494556349936,0.2752528998190394,0.40659764454596686
D,20,6,2020-10-25,wolves,newcastle,0,0,7,2,0.2669544045623371,1,0,0.5264081669203904,0.27815886092952447,0.1954329721500851
A,20,6,2020-10-25,arsenal,leicester,1,0,-1,0,-0.13021448866126364,1,1,0.4902344328858066,0.27464113887160035,0.2351244282425931
D,20,6,2020-10-26,brighton,west_brom,0,1,1,2,1.3884045758369368,0,-1.3599999999999994,0.5862136888594,0.2276690373012088,0.18611727383939122
A,20,6,2020-10-26,burnley,tottenham,-1,0,-12,-7,-0.8534297306938798,-6,1.4499999999999993,0.17422745933318445,0.220846144596939,0.6049263960698764
H,20,6,2020-10-30,wolves,crystal_palace,0,0,8,2,0.4356827573772972,2,-1.370000000000001,0.4621844179452742,0.31204807835795584,0.2257675036967699
A,20,6,2020-10-31,sheffield_united,man_city,-1,0,-9,-7,-1.1858627272229918,-8,0.35999999999999943,0.09193100366026827,0.15635625102538428,0.7517127453143474
A,20,7,2020-10-31,burnley,chelsea,-1,0,-9,-8,-0.5087851692690484,-6,3.09,0.1744446246148857,0.22730663207394194,0.5982487433111725
H,20,7,2020-10-31,liverpool,west_ham,1,0,11,5,0.49427476765175987,6,-0.17999999999999972,0.6781890927441157,0.18426269689651445,0.13754821035936995
A,20,7,2020-11-01,aston_villa,southampton,0,0,5,2,0.250033548923979,-1,-2.91,0.36483488432330163,0.2756757974240678,0.3594893182526305
H,20,7,2020-11-01,newcastle,everton,0,0,-13,-5,-0.8172619840927571,-2,0.7300000000000004,0.2934929104710562,0.28579193031292344,0.4207151592160204
A,20,7,2020-11-01,man_united,arsenal,0,0,-3,-2,0.16728172499342303,0,-2,0.48490942980768265,0.26836083512644354,0.24672973506587373
H,20,7,2020-11-01,tottenham,brighton,1,0,11,6,0.5518017262191279,6,2,0.6066873259136895,0.22402903548647704,0.1692836385998336
H,20,7,2020-11-02,fulham,west_brom,0,0,-2,-2,0.21723995225311166,0,0.4499999999999993,0.3961310013614805,0.29590508535435894,0.3079639132841604
A,20,7,2020-11-02,leeds,leicester,0,-1,-3,-2,0.33329178559409217,-5,0.6400000000000006,0.4053332254279124,0.26439525755675153,0.330271517015336
D,20,7,2020-11-06,brighton,burnley,0,0,4,4,0.2738036229550418,0,-4.899999999999999,0.4928384763101395,0.286768587092742,0.22039293659711856
H,20,7,2020-11-06,southampton,newcastle,0,0,6,2,0.5640055622948942,0,0.2699999999999996,0.44507365314602365,0.28217926136059135,0.272747085493385
A,20,8,2020-11-07,everton,man_united,-1,0,8,3,1.560203761112322e-4,-2,1.5399999999999991,0.29427648305464615,0.2662882305902097,0.43943528635514423
H,20,8,2020-11-07,crystal_palace,leeds,0,1,-2,0,-0.4544853686563743,1,2,0.3392913936772469,0.27466446154824753,0.3860441447745054
H,20,8,2020-11-07,chelsea,sheffield_united,1,0,12,11,0.9725826891860929,6,-1.7199999999999989,0.6997166344022668,0.18848955849208351,0.11179380710564954
H,20,8,2020-11-07,west_ham,fulham,0,1,2,4,0.7430695127548038,3,0.46000000000000085,0.5152081649151173,0.2471958367016977,0.23759599838318518
A,20,8,2020-11-08,west_brom,tottenham,-1,-1,-14,-11,-1.7658167794826467,-6,-0.5500000000000007,0.1418965330248364,0.20727136883458055,0.650832098140583
H,20,8,2020-11-08,leicester,wolves,0,0,4,2,0.07009434138797327,2,-1.2699999999999996,0.39737837665909537,0.30962920831166113,0.29299241502924345
D,20,8,2020-11-08,man_city,liverpool,0,0,-9,-4,0.026461038322618813,-1,0.2699999999999996,0.5041595900860704,0.23575808169492501,0.26008232821900457
A,20,8,2020-11-08,arsenal,aston_villa,1,0,-7,-3,-0.5130599587841226,5,1.5500000000000007,0.58899789040498,0.21347958473193596,0.19752252486308416
A,20,8,2020-11-21,newcastle,chelsea,-1,0,-3,-1,-0.6946843170658874,-4,2,0.13325598066676025,0.1977259794103953,0.6690180399228444
A,20,8,2020-11-21,aston_villa,brighton,0,0,14,10,0.4385742412475891,1,-0.19000000000000128,0.4076655052264809,0.2787456445993031,0.313588850174216
H,20,9,2020-11-21,tottenham,man_city,0,0,9,5,-0.15911706026021366,-2,0.2699999999999996,0.22742426006010846,0.23228606134405377,0.5402896785958378
H,20,9,2020-11-21,man_united,west_brom,1,1,10,10,1.452274325096951,6,-0.28000000000000114,0.7316596580595522,0.1689422474338897,0.09939809450655818
A,20,9,2020-11-22,fulham,everton,0,-1,-11,-9,-0.4604231687063235,-4,-1.629999999999999,0.23013405500660836,0.25084020391465794,0.5190257410787338
A,20,9,2020-11-22,sheffield_united,west_ham,0,0,-7,-10,-1.0747035896650095,-3,-0.35999999999999943,0.31667611873831975,0.30108590981581784,0.3822379714458625
D,20,9,2020-11-22,leeds,arsenal,-1,-1,-3,-2,0.22817705472329858,-6,1,0.27336053270747485,0.2515760172474961,0.4750634500450291
H,20,9,2020-11-22,liverpool,leicester,1,0,-2,-1,0.6303713479034007,4,0.8200000000000003,0.5367560134140752,0.2371106661198099,0.22613332046611498
H,20,9,2020-11-23,burnley,crystal_palace,0,0,-9,-8,-0.008999536469664726,-1,-1.1799999999999997,0.3651678491354157,0.30969931508952986,0.3251328357750546
D,20,9,2020-11-23,wolves,southampton,0,0,-6,-3,-0.09130991527550458,1,0.10000000000000142,0.40739853944690524,0.2945049682748713,0.2980964922782234
A,20,9,2020-11-27,crystal_palace,newcastle,0,0,6,2,0.16392792774299883,-1,3.09,0.4489290089988593,0.3039333042290414,0.24713768677209935
D,20,9,2020-11-28,brighton,liverpool,-1,0,-13,-11,-0.5650210499893984,-9,-0.7300000000000004,0.1964216532243863,0.22709822843658647,0.5764801183390272
H,20,10,2020-11-28,man_city,burnley,1,0,8,10,1.4613125980739659,8,-1.2699999999999996,0.8622279788827506,0.08793480290049711,0.049837218216752334
A,20,10,2020-11-28,everton,leeds,0,1,8,5,-0.07883613427696548,4,-0.10000000000000142,0.41621675333708713,0.26724299736124446,0.31654024930166824
H,20,10,2020-11-28,west_brom,sheffield_united,0,-1,1,2,-0.23755296494644973,0,-1.2699999999999996,0.36678709766404727,0.3089342431429042,0.3242786591930484
A,20,10,2020-11-29,southampton,man_united,-1,0,2,1,-0.5799234090699223,-4,1,0.24903225806451612,0.2529032258064516,0.49806451612903224
D,20,10,2020-11-29,chelsea,tottenham,0,0,-2,-2,0.24092178605449188,0,-2.09,0.48840713149744713,0.26048380346530514,0.2511090650372479
A,20,10,2020-11-29,arsenal,wolves,1,0,-2,-1,-0.4151379608636877,3,-0.6400000000000006,0.4566299243526842,0.293449861295719,0.24992021435159692
A,20,10,2020-11-30,leicester,fulham,0,1,14,14,0.3597724337928442,5,2.1799999999999997,0.5799243507835098,0.2376275388576333,0.182448110358857
H,20,10,2020-11-30,west_ham,aston_villa,0,0,-2,-1,-0.01761479776693886,2,3,0.412312352443316,0.2744888413737806,0.31319880618290347
D,20,10,2020-12-05,burnley,everton,0,0,-11,-11,-0.6244420625924969,-4,1.2800000000000011,0.2655227904449414,0.26918012915630424,0.46529708039875445
H,20,10,2020-12-05,man_city,fulham,1,1,9,11,1.5820498533457867,8,2,0.8595016831240055,0.09810473756869961,0.0423935793072949
A,20,11,2020-12-05,west_ham,man_united,-1,0,-4,-2,-0.17127400222055952,-3,1.9100000000000001,0.27799653488738385,0.277209009292802,0.4447944558198141
H,20,11,2020-12-05,chelsea,leeds,1,1,9,5,0.22362221223992051,6,-1.5500000000000007,0.6575412536601672,0.18896331173146552,0.15349543460836712
A,20,11,2020-12-06,west_brom,crystal_palace,0,-1,-3,-7,-0.8885597339017823,-1,-3.8200000000000003,0.3114862429412471,0.28766670671632827,0.4008470503424246
A,20,11,2020-12-06,sheffield_united,leicester,0,0,-13,-17,-0.36456405644338086,-5,0,0.23583179788468728,0.26603369025684065,0.498134511858472
H,20,11,2020-12-06,tottenham,arsenal,0,0,13,8,0.7416303587144033,0,1.1799999999999997,0.42574829285411403,0.2766161224758368,0.2976355846700493
H,20,11,2020-12-06,liverpool,wolves,1,0,8,4,0.4750931537859868,6,0.35999999999999943,0.6067690160502442,0.22002209816236334,0.17320888578739244
A,20,11,2020-12-07,brighton,southampton,0,0,-7,-7,0.3818163402799353,-2,-0.7199999999999989,0.3898568667713493,0.2861230221041189,0.324020111124532
A,20,11,2020-12-11,leeds,west_ham,0,-1,-4,-3,0.27457900215272035,-3,-0.8099999999999987,0.44662723409707245,0.25876022292925627,0.2946125429736713
A,20,11,2020-12-12,wolves,aston_villa,0,0,-5,-1,-0.12214643229323963,2,2.1900000000000013,0.3775439747614815,0.29541960562907466,0.3270364196094438
H,20,11,2020-12-12,newcastle,west_brom,0,1,5,8,0.8452943324164807,2,0.7300000000000004,0.3960880195599022,0.30195599022004893,0.30195599022004893
D,20,12,2020-12-12,man_united,man_city,0,0,2,1,-0.8436918368238137,-2,-1.370000000000001,0.20850224608305026,0.22745699572696393,0.5640407581899857
H,20,12,2020-12-12,everton,chelsea,-1,0,-7,-5,-1.0206824422743965,-2,1,0.19573074285839168,0.23310176774782207,0.5711674893937863
H,20,12,2020-12-13,southampton,sheffield_united,0,0,15,19,0.30023610509073645,2,-0.5500000000000007,0.5922709672568701,0.23777301605202814,0.16995601669110186
D,20,12,2020-12-13,crystal_palace,tottenham,-1,0,-12,-8,-0.3846398602753765,-5,2.460000000000001,0.22510751473005985,0.2480192210639082,0.526873264206032
D,20,12,2020-12-13,fulham,liverpool,-1,-1,-16,-17,-1.4728624647733937,-9,-2.2699999999999996,0.11422888399516942,0.18135966470128573,0.7044114513035448
A,20,12,2020-12-13,arsenal,burnley,1,0,2,4,0.31854473047317733,6,-1.8200000000000003,0.6554375368122289,0.2026145082676807,0.14194795492009027
H,20,12,2020-12-13,leicester,brighton,0,0,12,11,-0.21070816198051398,5,1.2699999999999996,0.4614513739412406,0.2755709613395578,0.26297766471920164
H,20,12,2020-12-15,wolves,chelsea,-1,0,-9,-5,-1.14219503520872,-3,0.6400000000000006,0.16816816816816815,0.25225225225225223,0.5795795795795795
D,20,12,2020-12-15,man_city,west_brom,1,1,11,13,2.3016301716788674,8,2.2699999999999996,0.8900100908173562,0.07699293642785066,0.03299697275479314
D,20,12,2020-12-16,arsenal,southampton,1,0,-10,-7,-0.01890592944959474,4,-0.5399999999999991,0.4509760087434486,0.27335696619365457,0.27566702506289675
H,20,13,2020-12-16,leeds,newcastle,0,-1,-2,-3,0.14492491356513987,-2,-0.17999999999999972,0.6104494813676528,0.21513638109873226,0.17441413753361507
A,20,13,2020-12-16,leicester,everton,0,0,7,4,0.05673369179118186,1,0.7300000000000004,0.4521199012444058,0.27509267230645545,0.2727874264491387
D,20,13,2020-12-16,fulham,brighton,0,-1,-2,-2,-0.5980056172192344,0,-1.0899999999999999,0.3219648610857803,0.2957018663748556,0.3823332725393641
H,20,13,2020-12-16,liverpool,tottenham,0,0,-1,0,0.38766919928373594,3,-0.17999999999999972,0.5384977049358196,0.2394793233252662,0.22202297173891425
D,20,13,2020-12-16,west_ham,crystal_palace,0,0,2,3,0.4422879420496783,2,-2.1900000000000013,0.45072262594921214,0.28349799951008414,0.2657793745407039
D,20,13,2020-12-17,aston_villa,burnley,0,0,10,12,1.387394319678848,1,-3.5500000000000007,0.5282215970145141,0.2531632006416713,0.2186152023438146
A,20,13,2020-12-17,sheffield_united,man_united,-1,0,-15,-22,-1.099218145253453,-6,1.2699999999999996,0.12355700664651484,0.20497457102621827,0.6714684223272669
A,20,13,2020-12-19,crystal_palace,liverpool,-1,0,-9,-8,-0.6138181996695342,-8,2.6400000000000006,0.17616106154198122,0.2323648287958514,0.5914741096621673
A,20,13,2020-12-19,southampton,man_city,-1,0,4,3,-1.278058447060041,-6,-0.370000000000001,0.16345778285805077,0.2028779550234019,0.6336642621185473
H,20,13,2020-12-19,everton,arsenal,-1,0,5,7,0.20132751544138616,-2,0.9100000000000001,0.35610876041212075,0.28385480902415416,0.3600364305637249
D,20,14,2020-12-19,newcastle,fulham,0,1,5,9,-0.05314919667032386,2,1.5399999999999991,0.33853676742211036,0.2894589520265974,0.3720042805512924
D,20,14,2020-12-20,brighton,sheffield_united,0,0,3,10,0.7621114815154716,0,-1.2699999999999996,0.5032666017799322,0.286315896613803,0.21041750160626474
A,20,14,2020-12-20,tottenham,leicester,1,0,2,1,0.1801925227194904,1,-0.46000000000000085,0.45462167927912633,0.2761120368503168,0.2692662838705569
H,20,14,2020-12-20,man_united,leeds,1,1,12,9,0.575979506472825,6,-0.2699999999999996,0.5608829691199264,0.21980548789834953,0.21931154298172403
A,20,14,2020-12-20,west_brom,aston_villa,0,-1,-16,-18,-2.234938895472409,-1,0.19000000000000128,0.1920690570761286,0.2339834076610871,0.5739475352627843
H,20,14,2020-12-21,burnley,wolves,0,0,-5,-7,-0.5787026604069457,-3,1.8200000000000003,0.28062733383121735,0.31798356982823006,0.4013890963405527
H,20,14,2020-12-21,chelsea,west_ham,1,0,1,1,0.7789212500052031,3,-1.9100000000000001,0.606467805397848,0.2204092927066671,0.173122901895485
D,20,14,2020-12-26,leicester,man_united,-1,0,-4,-2,-0.5316929352752385,-1,1.8200000000000003,0.32263095742073483,0.2700474588355874,0.4073215837436777
H,20,14,2020-12-26,aston_villa,crystal_palace,0,0,9,7,0.9718940872889511,0,-5.190000000000001,0.5333205825295773,0.24834011858247493,0.21833929888794776
D,20,14,2020-12-26,fulham,southampton,0,-1,-13,-15,-0.4277829470762295,-2,-1.8099999999999987,0.3495155967209625,0.2853188544660918,0.36516554881294583
H,20,15,2020-12-26,arsenal,chelsea,0,0,-8,-11,-1.3615062909080662,0,0.46000000000000085,0.2017477203647416,0.24658054711246197,0.5516717325227962
H,20,15,2020-12-26,man_city,newcastle,1,0,8,8,2.1232596957623913,6,0.6400000000000006,0.8549967970421486,0.10116716027828564,0.043836042679565694
A,20,15,2020-12-26,sheffield_united,everton,0,0,-14,-24,-1.005698288468166,-4,0.17999999999999972,0.28955997638154946,0.297481069960376,0.4129589536580747
H,20,15,2020-12-27,leeds,burnley,0,-1,2,4,0.19552504714542318,0,-1.9100000000000001,0.5676049404567655,0.23355992765206618,0.19883513189116836
D,20,15,2020-12-27,west_ham,brighton,0,0,7,9,-0.19884949146053044,3,1.629999999999999,0.4046183988154884,0.2931666242914616,0.3022149768930499
D,20,15,2020-12-27,liverpool,west_brom,1,1,18,24,1.9754414209504478,9,2.3599999999999994,0.8546607623667638,0.10208949909877833,0.04324973853445782
D,20,15,2020-12-27,wolves,tottenham,-1,0,-3,-5,-0.24643147881667837,-3,-1,0.2706177677095451,0.28733239453866405,0.44204983775179085
D,20,15,2020-12-28,crystal_palace,leicester,0,0,-10,-9,-0.2444486387313205,-4,2,0.2880176541374158,0.28059026477570587,0.43139208108687827
D,20,15,2020-12-28,chelsea,aston_villa,1,0,-3,-1,0.364988249216571,5,1.0899999999999999,0.5248805924231736,0.23987172037029558,0.23524768720653083
A,20,15,2020-12-29,brighton,arsenal,-1,0,-2,-2,0.3930247059829048,-6,-0.17999999999999972,0.2542961935244584,0.2750113328845969,0.47069247359094474
H,20,16,2020-12-29,burnley,sheffield_united,0,0,4,14,0.2988583193029486,0,0.9100000000000001,0.40286788834114984,0.30402763002142674,0.2931044816374234
D,20,16,2020-12-29,southampton,west_ham,0,0,1,3,-0.08340238770259595,-1,-0.9100000000000001,0.47721353058340854,0.26802403772492805,0.2547624316916634
A,20,16,2020-12-29,west_brom,leeds,0,0,-7,-12,-0.927011426249057,0,-1.4499999999999993,0.22452828469647135,0.241756940205359,0.5337147750981696
H,20,16,2020-12-29,man_united,wolves,1,0,9,9,0.6819206152400983,3,-0.35999999999999943,0.6205347729380315,0.22604166902847092,0.15342355803349755
D,20,16,2020-12-30,newcastle,liverpool,-1,0,-12,-13,-1.3869145363614694,-7,-0.7300000000000004,0.09254130297966025,0.16072156759215828,0.7467371294281815
A,20,16,2021-01-01,everton,west_ham,0,0,6,7,0.04526250435052432,1,-0.5399999999999991,0.4254633360193393,0.27800161160354553,0.29653505237711525
H,20,16,2021-01-01,man_united,aston_villa,1,0,4,4,-0.063933036218498,5,1.370000000000001,0.5577471530284598,0.23633353941883892,0.2059193075527014
H,20,16,2021-01-02,tottenham,leeds,1,1,5,6,0.4178820272239055,6,1.0899999999999999,0.5159666749280307,0.2390139744151907,0.24501935065677843
H,20,16,2021-01-02,crystal_palace,sheffield_united,0,0,6,16,0.11093037188902322,1,2.5500000000000007,0.4571556001561018,0.29826615376038357,0.2445782460835145
D,20,16,2021-01-02,brighton,wolves,0,0,-6,-8,0.2304046846918555,-3,-0.35999999999999943,0.3410293317485983,0.31674892625193435,0.3422217419994675
A,20,17,2021-01-02,west_brom,arsenal,-1,-1,-6,-12,-1.0885102264223157,-6,-1.3599999999999994,0.15730337078651688,0.23595505617977533,0.6067415730337079
