result,season,matchweek,date,hometeam,awayteam,maxo_h,maxo_d,maxo_a,market_tracktake,diff_home,diff_draw,diff_away
A,17,35,2018-04-28,huddersfield,everton,2.63,3.1,3.15,0.02026909950373712,0.052989377821452965,-0.013130556092757817,-0.044664510727411955
D,17,35,2018-04-28,liverpool,stoke,1.33,5.85,11,0.013728961097382086,-0.021499261880309373,0.026929814603849467,0.14004460853917444
A,17,35,2018-04-28,newcastle,west_brom,1.93,3.6,4.8,0.004245826137017961,0.0215795533784211,-0.0251214823931315,-0.016235022104074237
H,17,35,2018-04-28,southampton,bournemouth,1.73,4.11,5.2,0.01365137682170725,-0.016958057709358987,0.012768966614341348,0.037511464613125156
A,17,36,2018-04-28,swansea,chelsea,7.5,4.5,1.55,7.168458781361409e-4,0.05248786886508938,0.08926497345662887,-0.03619348289766444
H,17,36,2018-04-29,man_united,arsenal,1.5,4.83,8.5,-0.008646937035683866,-0.02287767051320555,0.10262177908550507,-0.024784682569987226
A,17,36,2018-04-29,west_ham,man_city,11.03,5.75,1.4,-0.021139410867031194,-0.08961051668626219,6.485525422730287e-4,0.011766869792742662
H,17,36,2018-04-30,tottenham,watford,1.17,9,22,0.011266511266511348,0.010087727978783212,0.007243253867089461,-0.16545458372123323
H,17,36,2018-05-04,brighton,man_united,4.8,3.6,1.88,0.018026004728132428,0.08619110038451083,-0.042047874612674785,-0.008028422234767518
H,17,36,2018-05-05,bournemouth,swansea,2.3,3.62,3.7,-0.018704027111425603,-0.04780659082247685,0.010611146163428842,0.08354061312115535
D,17,36,2018-05-05,everton,southampton,3,3.4,2.66,0.0033908300162170946,-0.01949571341225098,-0.0017695480461491497,0.02003907501497415
A,17,36,2018-05-05,leicester,west_ham,2.3,3.5,3.48,0.007853216249018358,-0.029241027045175172,0.045561554607784105,0.0015069947226244995
A,17,36,2018-05-05,stoke,crystal_palace,2.74,3.4,2.85,0.00995834369091475,-0.05762132065547754,0.03320026342088567,0.036951481631748884
H,17,36,2018-05-05,watford,newcastle,2.41,3.39,3.3,0.012953313103865716,-0.09515736550558851,-0.017396877674758504,0.18670041906696255
H,17,37,2018-05-05,west_brom,tottenham,8.5,5.3,1.46,-0.008742189044136706,0.05278081893787423,-0.05494520708199602,0.007992056260910152
H,17,37,2018-05-06,arsenal,burnley,1.57,4.35,7,0.009684875487642852,-0.06196965592632564,0.10317766776718362,0.15358924176026822
H,17,37,2018-05-06,chelsea,liverpool,2.29,3.66,3.4,0.004022913482094159,-0.02211346493076427,-0.01394294048059841,0.04628490421054399
D,17,37,2018-05-06,man_city,huddersfield,1.12,13.5,34,-0.003657018362900777,-0.0054560911547881785,0.07066949199138861,0.003752648741926823
A,17,37,2018-05-08,swansea,southampton,3.1,3.31,2.55,0.01685231153176603,0.08095672258904019,-0.03620868442277725,-0.031575244566953486
D,17,37,2018-05-09,chelsea,huddersfield,1.2,8.5,20.17,5.589742094160854e-4,0.06447120674548312,-0.21746981558169898,-0.2338129410247437
H,17,37,2018-05-09,leicester,arsenal,3.75,3.9,2.01,0.020589360887868446,0.03717958843512115,0.0024155108713970197,-0.020045759689411802
H,17,37,2018-05-09,man_city,brighton,1.13,10.5,27,0.017230884487521747,0.06425758550314775,-0.21559868311868935,-0.38399103714285254
H,17,37,2018-05-09,tottenham,newcastle,1.19,8.5,17,0.01680672268907557,0.031810977156454534,-0.10323742259642121,-0.159327777628266
D,17,37,2018-05-10,west_ham,man_united,4.75,3.88,1.83,0.014706361984054173,-0.0070644672236994666,-0.008774242835296486,0.007023981891827846
A,17,38,2018-05-13,burnley,bournemouth,2.21,3.57,3.7,0.002871002871002837,0.063579209435779,-0.01379159830230503,-0.07311265152359059
H,17,38,2018-05-13,crystal_palace,west_brom,1.85,4.01,5,-0.010082900855968191,0.02216157565310084,-0.04055314006007793,-0.008904879574004543
A,17,38,2018-05-13,huddersfield,arsenal,6,4.48,1.65,-0.0040584415584415945,-0.029439945134189238,0.059315217777881735,-0.011464215936807798
H,17,38,2018-05-13,liverpool,brighton,1.21,8,19,0.004077859939104034,0.017603202972505505,-0.060660547064317005,-0.08290488540398877
H,17,38,2018-05-13,man_united,watford,1.4,6,11,-0.02813852813852813,0.09893141832631303,-0.21360195135690385,-0.10407036070403808
H,17,38,2018-05-13,newcastle,chelsea,6.5,4.22,1.7,-0.0209517273916493,-0.18252271215577565,-0.11445485687927548,0.12312177037751648
A,17,38,2018-05-13,southampton,man_city,9,5.11,1.45,-0.003539000232434253,-0.2115199693107388,-0.059376859522188075,0.06929433293665577
A,17,38,2018-05-13,swansea,stoke,1.91,3.79,4.29,0.02051268526838035,0.08685007865507832,-0.04490464810495909,-0.11131930878124663
H,17,38,2018-05-13,tottenham,leicester,1.33,6,9.56,0.02314887637503782,0.0422584389858387,-0.07147479220784181,-0.14365711983907892
H,17,38,2018-05-13,west_ham,everton,2.45,3.51,3.17,0.008520963455618702,-0.0038083888625075613,-0.030921805447385764,0.035145986105523885
D,18,2,2018-08-18,cardiff,newcastle,3.25,3.2,2.55,0.01234917043740591,0.00643864865648669,0.029137379646827943,-0.02728379540923831
H,18,2,2018-08-18,chelsea,arsenal,1.83,4,4.5,0.01867030965391603,-1.667467988830662e-4,-0.03290687851579621,0.0401852679043011
H,18,2,2018-08-18,everton,southampton,2,3.56,4.75,-0.008574807806031925,-0.026551440218639644,0.019561940353562735,0.04448253804289126
H,18,2,2018-08-18,leicester,wolves,2.1,3.56,4,0.007089352594970677,0.04176194620526985,-0.04409890725769994,-0.025080076583242294
H,18,2,2018-08-18,tottenham,fulham,1.29,6.29,12.44,0.014562162463332973,-0.0036892459581543413,0.03768079236234945,-0.03458983774237212
A,18,2,2018-08-18,west_ham,bournemouth,2.1,3.65,3.75,0.016829745596868895,0.0027266293625247684,-0.015718831138468947,0.011474121960912465
H,18,2,2018-08-19,brighton,man_united,5.5,3.6,1.81,0.012082147441263569,0.10403293103263778,0.04437394337685596,-0.05065987491399926
A,18,2,2018-08-19,burnley,watford,2.47,3.1,3.5,0.013153230470717592,2.51353901661755e-4,0.005921505193024146,-0.006738054429420992
H,18,2,2018-08-19,man_city,huddersfield,1.1,13,34,0.015425750719868292,-0.013302963743315521,0.1298806300302795,0.10792476420769104
A,18,2,2018-08-20,crystal_palace,liverpool,7.34,5.09,1.45,0.022358608654110546,0.09245388575183977,0.0384433219058129,-0.02654076841877906
H,18,3,2018-08-25,arsenal,west_ham,1.4,5.52,9,0.006556245686680562,-0.00487481561961689,0.025995856158606667,-0.009040875826055172
D,18,3,2018-08-25,bournemouth,everton,2.63,3.6,2.77,0.01901674498481687,0.02011212556568731,-0.018494010596334487,-0.006147832836651657
D,18,3,2018-08-25,huddersfield,cardiff,2.38,3.1,3.7,0.01301898265845125,0.05188004633756571,-0.02202466502195033,-0.04837204185393895
H,18,3,2018-08-25,liverpool,brighton,1.17,8.54,23,0.015275134305783089,-0.015761086547049108,0.11157563715046859,0.042585634777627446
A,18,3,2018-08-25,southampton,leicester,2.45,3.34,3.25,0.015256770603220504,-0.041681850581338886,-0.018850216750113225,0.08078487398641454
D,18,3,2018-08-25,wolves,man_city,13,6.75,1.29,2.650235208374596e-4,-0.006569434722579648,-0.10658082390484269,0.02451780942481152
H,18,3,2018-08-26,fulham,burnley,2,3.47,4.4,0.015457165313073062,0.1455774728561816,-0.07048736100441577,-0.15801668585438722
A,18,3,2018-08-26,newcastle,chelsea,5.75,4.06,1.7,0.008453756315119687,0.21156717356261967,0.045462620643420326,-0.06666837023735428
H,18,3,2018-08-26,watford,crystal_palace,2.61,3.33,3,0.016775396085740857,-0.09157415679512904,0.01243537069691003,0.11533125035972636
A,18,3,2018-08-27,man_united,tottenham,2.62,3.4,2.93,0.017093964699445685,0.0032676949276169154,-0.003536090217236998,-5.615710835572552e-4
D,18,4,2018-09-01,brighton,fulham,2.3,3.45,3.5,0.010351966873705987,-0.03365125998190366,0.01776084222195773,0.03776709535084577
H,18,4,2018-09-01,chelsea,bournemouth,1.3,6.3,11,0.018870018870018823,0.014452029878582628,-0.05166545451225324,-0.024196217411829646
A,18,4,2018-09-01,crystal_palace,southampton,2,3.5,4.47,0.009427932246724113,0.3248336138052117,-0.09022223264605544,-0.3033267909299111
D,18,4,2018-09-01,everton,huddersfield,1.6,4.3,8.06,-0.018372381556927775,0.04671008740721927,-0.0790315628501137,-0.07316254449922643
A,18,4,2018-09-01,leicester,liverpool,7.5,5,1.5,0,0.0871847576311362,-0.04422757850788617,-0.00197237671560313
H,18,4,2018-09-01,man_city,newcastle,1.12,11,29,0.018248992386923346,-3.4720222259165823e-4,-0.013587636630239652,0.04722124933533167
A,18,4,2018-09-01,west_ham,wolves,2.6,3.5,2.91,0.013972282013519077,0.008296762326562845,-0.05181323696598228,0.03836175698435729
A,18,4,2018-09-02,burnley,man_united,6.25,3.85,1.7,0.007975553857906714,0.1304698598663554,0.04337753902971264,-0.04832894450026193
A,18,4,2018-09-02,cardiff,arsenal,6.5,4.54,1.65,-0.019828922912623392,-0.002002250699477459,-0.015840022963747202,0.0060207290700089455
H,18,4,2018-09-02,watford,tottenham,5.75,4.25,1.66,0.01161679967953666,0.01747037767993742,-0.05316801497436785,0.017360925186641563
H,18,5,2018-09-15,bournemouth,leicester,2.45,3.5,3.13,0.013366368911781779,0.012782512004278823,-0.03137412014535057,0.013216572926590509
H,18,5,2018-09-15,chelsea,cardiff,1.2,8,21,0.005952380952380931,-0.03816424578880384,0.20075548191977366,0.24824298685445423
A,18,5,2018-09-15,huddersfield,crystal_palace,3.3,3.23,2.5,0.01262782625011738,0.06786884318422914,-0.00293114409017059,-0.04419682943356351
H,18,5,2018-09-15,man_city,fulham,1.13,10.17,26,0.021745707586415586,-0.03012850827925595,0.2490769211555035,0.19635270461579846
A,18,5,2018-09-15,newcastle,arsenal,4.2,3.83,1.95,0.012012356659876211,0.06283321393669206,0.008714073712468684,-0.030402995693965096
A,18,5,2018-09-15,tottenham,liverpool,3.1,3.71,2.4,0.008789090803698274,0.03529787853499178,-0.0386697442013445,-9.705184837500713e-4
A,18,5,2018-09-15,watford,man_united,4.4,3.65,1.97,0.008859543210422816,0.14809108489675382,0.00801348768925969,-0.0611052919303513
A,18,5,2018-09-16,everton,west_ham,2.07,3.75,3.9,0.0061687105165366685,0.04887943891525115,-0.07266655428713453,-0.004778061550876123
H,18,5,2018-09-16,wolves,burnley,1.8,3.65,5.82,0.0013494641372060467,0.004572036371583099,-0.0011683752648259382,-0.013181814050300722
D,18,5,2018-09-17,southampton,brighton,2.15,3.4,3.98,0.010490207535626128,-0.024424131497361445,-0.0019854354927354434,0.05191990387748513
A,18,6,2018-09-22,brighton,tottenham,5,4,1.76,0.0181818181818183,0.10295308787352919,0.01227579907764298,-0.036936857251405164
H,18,6,2018-09-22,burnley,bournemouth,3,3.42,2.6,0.010346378767431386,0.14754788940584418,-0.010156060307824344,-0.09511742014478264
A,18,6,2018-09-22,cardiff,man_city,23,8.5,1.2,-0.005541346973572003,0.03812992601520149,0.09701191356319017,-0.014924787521953697
D,18,6,2018-09-22,crystal_palace,newcastle,2.18,3.4,3.8,0.015991138125940774,-0.008295292919554775,-0.021232351710145925,0.04021632466818148
D,18,6,2018-09-22,fulham,watford,2.6,3.5,3,0.00366300366300365,0.13766152657123354,-0.024802931317903898,-0.10809254397365875
H,18,6,2018-09-22,leicester,huddersfield,1.67,4,7,-0.00834046193327631,0.06300816605468706,-0.06024969510772371,-0.11947563819899065
H,18,6,2018-09-22,liverpool,southampton,1.2,7.5,18.51,0.020691518098325146,0.010942164120130382,-0.008132216334966302,-0.12778247644524687
D,18,6,2018-09-22,man_united,wolves,1.6,4.33,6.52,0.00932111534592428,0.016751296742355315,-0.07159262186629956,0.05533755425580433
H,18,6,2018-09-23,arsenal,everton,1.49,5,7.5,0.004474272930648837,-0.05666860236996729,0.11190644049251941,0.15865619111315077
D,18,6,2018-09-23,west_ham,chelsea,6.1,4.5,1.61,0.007274660874090566,0.20065537366132147,0.07377387489443055,-0.06727060228399961
H,18,7,2018-09-29,arsenal,watford,1.5,5.1,7,0.0056022408963585235,-0.003546824102570234,0.009345775627092712,0.0031407811047947654
D,18,7,2018-09-29,chelsea,liverpool,2.86,3.6,2.58,0.015025026652933704,-0.010928531975529787,-0.011706281898129167,0.018927571176275526
H,18,7,2018-09-29,everton,fulham,1.8,4.2,4.82,0.0011196733188434393,-0.06513384550028889,0.06366993578633795,0.13580419102703467
A,18,7,2018-09-29,huddersfield,tottenham,8.5,4.5,1.5,0.0065359477124182774,-0.22800887455532226,-0.1386624380014344,0.1204708115298978
H,18,7,2018-09-29,man_city,brighton,1.1,12.59,34,0.01793079135040543,5.816159650631203e-4,-0.06697155111756625,0.1470967940995198
A,18,7,2018-09-29,newcastle,leicester,2.61,3.3,3.01,0.0183979791036728,0.10154318639162119,-0.0465313887911557,-0.05820015327932404
H,18,7,2018-09-29,west_ham,man_united,4.6,3.8,1.87,0.01530855737343817,-0.10062016421767028,-0.05954204691264153,0.08401581103474953
H,18,7,2018-09-29,wolves,southampton,1.9,3.6,5.25,-0.005430242272347563,0.05938727107006936,-0.022538515944005688,-0.10720369375016936
A,18,7,2018-09-30,cardiff,burnley,2.63,3.13,3.2,0.012216954773503153,-0.04992238497195878,0.009061347345053594,0.056776777500489484
H,18,7,2018-10-01,bournemouth,crystal_palace,2.3,3.52,3.4,0.012991164845384873,0.012956045267409122,-8.630724676372825e-5,-0.018102770179254435
H,18,8,2018-10-05,brighton,west_ham,2.72,3.3,2.88,0.01789958407605452,0.017358527671477608,-0.019168883856996,-0.0010053446691626888
D,18,8,2018-10-06,burnley,huddersfield,2.16,3.1,4.33,0.016490490341343422,0.10287669921601461,-0.0196516634253594,-0.1367706800226388
A,18,8,2018-10-06,crystal_palace,wolves,3,3.25,2.65,0.01838413159167862,-0.05119739968717607,0.01091528297417299,0.04048563741422084
A,18,8,2018-10-06,leicester,everton,2.2,3.52,3.6,0.016414141414141437,0.06886025543675411,-0.06841205989216281,-0.030795094288892377
H,18,8,2018-10-06,man_united,newcastle,1.5,4.54,9,-0.0019579050416054233,-0.03903423210611534,0.04850497173443835,0.17776041492975803
H,18,8,2018-10-06,tottenham,cardiff,1.25,7,15.07,0.009214143520712925,0.022828097640470668,-0.022455567691267664,-0.18322527184782766
A,18,8,2018-10-06,watford,bournemouth,2.15,3.6,3.58,0.022223665786092806,0.006361451045949096,-0.03624255734332382,0.027722958045598656
A,18,8,2018-10-07,fulham,arsenal,5.25,4.4,1.7,0.005984211866564948,9.757426202803288e-4,0.03358440784455485,-0.012844435285719658
D,18,8,2018-10-07,liverpool,man_city,2.56,3.6,2.85,0.019279970760234022,0.10505331629312997,-0.006693648275838071,-0.09127318096774484
A,18,8,2018-10-07,southampton,chelsea,6.02,4.2,1.65,0.010268800966475311,0.1522660662142692,0.01696765528473021,-0.04064318938336087
D,18,9,2018-10-20,bournemouth,southampton,2.07,3.7,3.9,0.009772314120140235,0.07163609449048947,-0.04433483421219697,-0.0693203895919261
H,18,9,2018-10-20,cardiff,fulham,2.51,3.5,3.02,0.01524648803084716,0.04403698200187445,-0.0026873929262200003,-0.046163675307726026
D,18,9,2018-10-20,chelsea,man_united,1.75,3.93,5.26,0.01599556607828756,0.018941141374269943,-0.005975390611722697,-0.04593698246911315
A,18,9,2018-10-20,huddersfield,liverpool,13,5.5,1.33,0.01062095798937901,0.11876679252236699,0.1624468269942454,-0.04485718047687948
H,18,9,2018-10-20,man_city,burnley,1.1,13,34,0.015425750719868292,-0.01850642141915082,0.25873414588104415,-0.00147916707639828
A,18,9,2018-10-20,newcastle,brighton,2.22,3.25,3.9,0.01455301455301461,0.0015079492981682208,0.013987799133659662,-0.019035803507947868
A,18,9,2018-10-20,west_ham,tottenham,4.2,3.9,1.93,0.012640209531401325,-0.04487103303554052,-0.04177818277805734,0.045925821356954666
A,18,9,2018-10-20,wolves,watford,1.76,3.75,5.47,0.01766384133843002,0.05405223728113184,-0.08392561519138653,-0.02267429521581177
H,18,9,2018-10-21,everton,crystal_palace,1.88,3.67,4.75,0.014920773439192514,-0.05114130877862699,0.002165359267517486,0.15055465066120544
H,18,9,2018-10-22,arsenal,leicester,1.56,4.6,6.51,0.012026776402652928,0.04229214064776521,-0.05509092646965985,-0.07601955381099401
H,18,10,2018-10-27,brighton,wolves,3.3,3.2,2.5,0.015530303030303116,0.06417420860580147,-4.320053420370229e-5,-0.04404129971069859
A,18,10,2018-10-27,fulham,bournemouth,2.95,3.8,2.5,0.0021409455842995584,-0.033943355837085853,-0.01071280074470038,0.037141716935522595
D,18,10,2018-10-27,leicester,west_ham,2.16,3.5,3.8,0.011835143414090643,-0.08254813343533363,0.044372085259382965,0.12362832239628951
H,18,10,2018-10-27,liverpool,cardiff,1.12,11,29,0.018248992386923346,0.008372906184528572,-0.09449386423721595,0.06164700629590869
D,18,10,2018-10-27,southampton,newcastle,2.15,3.4,4,0.009233926128590975,-0.0603918370024088,0.05381153790287452,0.0617831679939953
H,18,10,2018-10-27,watford,huddersfield,1.8,3.75,5.4,0.007407407407407307,0.009208540016840905,-0.058160965959167754,0.06476537195424426
A,18,10,2018-10-28,burnley,chelsea,11.5,5,1.4,0.001242236024844745,-0.12188096648962488,-0.07674993270414732,0.04257004482586879
D,18,10,2018-10-28,crystal_palace,arsenal,4.75,4.26,1.8,8.236553825879955e-4,0.0013519419756446993,-0.09465711561014856,0.04457719986478614
H,18,10,2018-10-28,man_united,everton,1.75,3.91,5.25,0.01765923760808663,0.03520207386208685,-0.04263079885442367,-0.039847748851093545
A,18,10,2018-10-29,tottenham,man_city,4.8,4.24,1.8,-2.620545073375169e-4,0.13794813823345708,0.011163935197316288,-0.04656964318345391
D,18,11,2018-11-03,arsenal,liverpool,3.92,3.9,2.2,-0.033942248227962546,-0.003126178950733194,0.0444902067976225,-0.020565096945559413
A,18,11,2018-11-03,bournemouth,man_united,3.62,3.7,2.15,0.01162964326268967,0.079706376357499,0.09580005550917892,-0.08679040130510607
A,18,11,2018-11-03,cardiff,leicester,3.85,3.4,2.25,-0.0016976487564723808,-0.10466171229105525,0.02879386355718805,0.050028041523392686
H,18,11,2018-11-03,everton,brighton,1.7,4.07,7.01,-0.023411107828327005,-0.0050409032220527505,-0.006084147396204553,0.03414922266301046
H,18,11,2018-11-03,newcastle,watford,2.78,3.25,2.85,0.018281730890591152,0.026700421059435486,0.01380916503037044,-0.03717052049320635
H,18,11,2018-11-03,west_ham,burnley,1.8,3.75,5.42,0.006724067240672316,-0.10561710495414178,0.11789484371411874,0.2671492916860021
A,18,11,2018-11-03,wolves,tottenham,3.15,3.4,2.5,0.011577964519140949,0.09554906937394869,0.005679215651009262,-0.06852610182234897
H,18,11,2018-11-04,chelsea,crystal_palace,1.29,6.75,13,2.650235208374596e-4,0.036685164229178335,-0.11420011474098557,-0.07458632857831582
H,18,11,2018-11-04,man_city,southampton,1.12,11,34,0.013177998472116093,0.00863697256111906,-0.060271713064294574,-0.04672539563730538
H,18,11,2018-11-05,huddersfield,fulham,2.33,3.5,3.34,0.014300032675299335,0.005092664766009669,-0.0021034650523323872,-0.005195401816374234
H,18,12,2018-11-10,cardiff,brighton,2.65,3.2,3.13,0.009347308457411607,-0.011133044662985037,-0.012178358569260861,0.02609828054543395
A,18,12,2018-11-10,crystal_palace,tottenham,4.5,3.75,1.91,0.012449098312972584,0.22800060099909047,0.08324116739616261,-0.10646495803788447
D,18,12,2018-11-10,huddersfield,west_ham,3.5,3.33,2.38,0.006182653241476821,-0.05526342667650874,-0.01838181870892508,0.05540284515234428
D,18,12,2018-11-10,leicester,burnley,1.53,4.45,8,0.003313872365425574,-6.736317507781697e-4,0.003817722713263194,-0.003187660350147281
H,18,12,2018-11-10,newcastle,bournemouth,2.9,3.43,2.63,0.01660091259339902,0.016065262738253816,0.019168613533789403,-0.027899860602694893
D,18,12,2018-11-10,southampton,watford,2.53,3.34,3.1,0.017238759762128186,-0.07421757636345827,0.030921437815848885,0.07545736807145942
D,18,12,2018-11-11,arsenal,wolves,1.68,4.2,6.2,-0.005376344086021612,-0.017348647839532272,0.0029344498993970625,0.05599931563377969
